t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
0.01,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-10.5,42.9,84
0.035,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-21.1,40.7,84
0.06,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-31.6,38.6,84
0.085,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-42.1,36.5,85
0.11,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-52.6,34.3,85
0.136,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-63.2,32.2,85
0.16,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-73.7,30.1,85
0.185,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-84.2,27.9,85
0.211,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-94.7,25.8,85
0.236,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,85
0.261,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.286,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.311,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.336,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.361,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.387,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.412,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.436,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.461,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.486,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.511,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.536,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.561,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.586,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.612,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.637,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.662,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.687,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.712,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.737,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.762,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.787,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.812,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.837,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.862,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.887,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.912,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.937,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.962,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
0.988,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.012,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.037,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.064,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.088,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.113,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.138,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.163,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.188,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.213,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.238,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.263,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.288,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.313,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.338,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.363,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.389,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.413,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.439,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.464,SIGUE_MURO,0,0,0,447.32,0.0,-87.32,,,2200.0,,,-100.0,24.8,84
1.489,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,-89.5,26.9,84
1.514,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,-78.9,29.0,84
1.539,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,-68.4,31.1,84
1.564,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,-57.9,33.3,84
1.589,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,-47.4,35.4,84
1.614,SIGUE_MURO,0,0,0,-0.02,0.0,0.02,,,2200.0,,,-36.8,37.5,84
1.639,SIGUE_MURO,0,0,0,-0.02,0.0,0.02,,,2200.0,,,-26.3,39.7,84
1.664,SIGUE_MURO,0,0,0,-0.0,0.0,0.0,,,2200.0,,,-15.8,41.8,84
1.689,SIGUE_MURO,0,0,0,-0.0,0.0,0.0,,,2200.0,,,-5.3,43.9,84
1.714,SIGUE_MURO,0,0,0,0.3,0.0,-0.3,,,2200.0,,,-0.7,44.9,87
1.74,SIGUE_MURO,0,0,0,0.3,0.0,-0.3,,,2200.0,,,-0.7,44.9,87
1.764,SIGUE_MURO,0,0,0,1.11,0.0,-1.11,,,2200.0,,,-2.7,44.5,87
1.789,SIGUE_MURO,0,0,0,1.11,0.0,-1.11,,,2200.0,,,-2.7,44.5,87
1.814,SIGUE_MURO,0,0,0,1.75,0.0,-1.75,,,2200.0,,,-4.2,44.1,87
1.84,SIGUE_MURO,0,0,0,1.75,0.0,-1.75,,,2200.0,,,-4.2,44.1,87
1.865,SIGUE_MURO,0,0,0,1.75,0.0,-1.75,,,2200.0,,,-4.2,44.1,87
1.893,SIGUE_MURO,0,0,0,2.95,0.0,-7.61,,,2200.0,,1055.9,-14.7,42.0,133
1.918,SIGUE_MURO,0,0,0,2.95,0.0,-7.02,,,2200.0,,1055.9,-16.9,41.6,133
1.943,SIGUE_MURO,0,0,0,3.33,0.0,-7.08,,,2200.0,,1055.9,-17.0,41.6,133
1.968,SIGUE_MURO,0,0,0,3.33,0.0,-6.91,,,2200.0,,1055.9,-16.6,41.6,133
1.991,SIGUE_MURO,0,0,0,3.5,0.0,-6.98,,,2200.0,,1055.9,-16.7,41.6,133
2.016,SIGUE_MURO,-1,0,0,3.5,0.0,-6.8,549.0,507.0,2200.0,1050.4,1055.9,-16.3,41.7,133
2.041,SIGUE_MURO,-1,0,0,3.7,0.0,-6.95,549.0,507.0,2200.0,1050.4,1055.9,-16.7,41.6,133
2.068,SIGUE_MURO,-1,0,0,3.7,0.0,-6.89,549.0,507.0,2200.0,1050.4,1055.9,-16.5,41.7,133
2.091,SIGUE_MURO,-1,0,0,3.83,0.0,-7.49,543.1,504.5,2200.0,961.4,1037.3,-18.0,41.4,163
