t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
2.815,SIGUE_MURO,0,0,0,-34.22,0.0,8.22,,,817.3,,1033.5,19.7,41.0,212
2.846,SIGUE_MURO,0,0,0,-34.22,0.0,8.22,,,775.0,,1105.9,19.7,41.0,210
2.871,SIGUE_MURO,0,0,0,-35.99,0.0,9.99,,,726.7,,693.5,24.0,39.5,210
2.89,SIGUE_MURO,0,0,0,-35.99,0.0,10.04,,,700.1,,693.5,24.1,38.8,210
2.921,SIGUE_MURO,0,0,0,-37.82,0.0,22.71,,,672.2,,509.6,34.6,36.1,210
2.946,SIGUE_MURO,0,0,0,-37.82,0.0,11.82,,,650.0,,1433.8,28.4,36.7,212
2.972,SIGUE_MURO,0,0,0,-37.82,0.0,11.82,,,631.4,,622.0,28.4,36.3,213
2.99,SIGUE_MURO,0,0,0,-41.4,0.0,24.6,,,621.2,,622.0,38.9,34.1,213
3.022,GIRO,1,1,0,-41.4,90.0,131.32,284.2,310.7,602.8,601.1,594.9,49.4,24.9,214
3.046,GIRO,1,1,0,-42.48,90.0,132.4,,364.0,584.2,,,59.9,23.4,209
3.066,GIRO,1,1,0,-42.48,90.0,132.4,,393.3,573.9,,,70.5,22.0,209
3.096,GIRO,1,1,0,-44.11,90.0,134.03,,499.6,558.7,,,81.0,22.0,209
3.123,GIRO,1,1,0,-44.11,90.0,134.03,,603.6,540.3,,,91.5,22.0,203
3.141,GIRO,1,1,0,-45.05,90.0,134.97,,660.7,530.2,,,100.0,22.0,203
3.172,GIRO,1,1,0,-45.05,90.0,134.97,253.7,751.0,519.3,,1115.0,100.0,22.0,200
3.197,GIRO,1,1,0,-45.55,90.0,135.47,,532.7,500.4,,,100.0,22.0,189
3.216,GIRO,1,1,0,-45.55,90.0,135.47,,412.7,490.1,,,100.0,22.0,189
3.25,GIRO,1,1,0,-47.44,90.0,137.36,,245.3,481.7,,,100.0,22.0,198
3.272,GIRO,1,1,0,-47.44,90.0,137.36,,,478.4,,,100.0,22.0,196
3.291,GIRO,1,1,0,-47.44,90.0,137.36,,,476.5,,,100.0,22.0,196
3.322,GIRO,1,1,0,-48.87,90.0,138.79,,255.0,458.8,,,100.0,22.0,206
3.347,GIRO,1,1,0,-48.87,90.0,138.79,23.2,149.4,446.1,,43.5,100.0,22.0,200
3.372,GIRO,1,1,0,-50.55,90.0,140.47,,,387.8,,,100.0,22.0,211
3.391,GIRO,1,1,0,-50.55,90.0,140.47,,,355.8,,,100.0,22.0,211
3.422,GIRO,1,1,0,-54.2,90.0,144.12,40.4,,331.5,,,100.0,22.0,214
3.448,GIRO,1,1,0,-54.2,90.0,144.12,,,312.1,,,100.0,22.0,214
3.467,GIRO,1,1,0,-56.25,90.0,146.17,,,301.4,,,100.0,22.0,214
3.497,GIRO,1,1,0,-56.25,90.0,146.17,,,288.9,,,100.0,22.0,214
3.521,GIRO,1,1,0,-58.42,90.0,148.34,,,279.3,,,100.0,22.0,214
3.542,GIRO,1,1,0,-58.42,90.0,148.34,,,274.0,,,100.0,22.0,214
3.571,GIRO,1,1,0,-58.42,90.0,148.34,,40.3,265.9,,,100.0,22.0,214
3.596,GIRO,1,1,0,-62.7,90.0,152.62,194.9,,257.9,,,100.0,22.0,214
3.617,GIRO,1,1,0,-62.7,90.0,152.62,194.9,,253.5,,,100.0,22.0,214
3.647,GIRO,1,1,0,-64.86,90.0,154.78,154.3,,249.3,,,100.0,22.0,214
3.672,GIRO,1,1,0,-64.86,90.0,154.78,161.3,,244.8,,,100.0,22.0,200
3.692,GIRO,1,1,0,-66.87,90.0,156.79,165.2,,242.4,,,100.0,22.0,200
3.722,GIRO,1,1,0,-66.87,90.0,156.79,190.1,,239.2,657.2,,100.0,22.0,160
3.747,GIRO,1,1,0,-71.06,90.0,160.98,,,236.4,,,100.0,22.0,135
3.773,GIRO,1,1,0,-71.06,90.0,160.98,,64.0,234.1,,,100.0,22.0,132
3.793,GIRO,1,1,0,-73.12,90.0,163.04,,64.0,232.8,,,100.0,22.0,132
3.822,GIRO,1,1,0,-73.12,90.0,163.04,,111.0,377.3,,,100.0,22.0,87
