t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
0.018,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.048,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.069,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.094,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.119,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.144,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.169,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.194,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.219,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.247,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.269,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.294,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.319,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.344,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.369,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.395,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.42,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.448,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.47,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.495,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.52,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.545,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.57,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.595,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.62,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.649,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.67,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.695,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.72,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.745,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
0.771,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,276.2,,,10.2,30.5,214
