t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
0.034,SIGUE_MURO,0,0,0,-170.57,0.0,160.26,,,1365.7,,803.3,21.1,40.7,214
0.05,SIGUE_MURO,0,0,0,-170.57,0.0,160.19,,,1365.7,,803.3,31.6,38.6,214
0.084,SIGUE_MURO,0,0,0,-170.57,0.0,160.22,,,1365.7,,799.6,42.1,36.5,214
0.1,SIGUE_MURO,0,0,0,-170.57,0.0,160.23,,,1365.7,,799.6,52.7,34.3,214
0.125,SIGUE_MURO,0,0,0,-170.57,0.0,160.24,,,1365.7,,799.6,63.2,32.2,214
0.159,SIGUE_MURO,0,0,0,-170.57,0.0,160.17,,,1365.7,,803.1,73.7,30.1,214
0.176,SIGUE_MURO,0,0,0,-170.57,0.0,160.14,,,1365.7,,803.1,84.2,27.9,214
0.209,SIGUE_MURO,0,0,0,-170.57,0.0,160.37,,,1365.7,,792.2,94.8,25.8,213
0.226,SIGUE_MURO,0,0,0,-170.57,0.0,160.49,,,1365.7,,792.2,100.0,24.8,213
0.259,SIGUE_MURO,0,0,0,-170.57,0.0,160.33,,,1365.7,,802.3,100.0,24.8,214
0.276,SIGUE_MURO,0,0,0,-170.57,0.0,160.25,,,1365.7,,802.3,100.0,24.8,214
0.309,SIGUE_MURO,0,0,0,-170.57,0.0,159.78,,,1365.7,,811.0,100.0,24.8,214
0.326,SIGUE_MURO,0,0,0,-170.57,0.0,159.52,,,1365.7,,811.0,100.0,24.8,214
0.351,SIGUE_MURO,0,0,0,-170.57,0.0,159.38,,,1365.7,,811.0,100.0,24.8,214
0.385,SIGUE_MURO,0,0,0,-170.57,0.0,159.75,,,1365.7,,801.0,100.0,24.8,214
0.401,SIGUE_MURO,0,0,0,-170.57,0.0,159.96,,,1365.7,,801.0,100.0,24.8,214
0.434,SIGUE_MURO,0,0,0,-170.57,0.0,160.2,,,1365.7,,803.6,100.0,24.8,214
0.451,SIGUE_MURO,0,0,0,-170.57,0.0,160.33,,,1365.7,,803.6,100.0,24.8,214
0.484,SIGUE_MURO,0,0,0,-170.57,0.0,160.27,,,1365.7,,801.1,100.0,24.8,214
0.501,SIGUE_MURO,0,0,0,-170.57,0.0,160.24,,,1365.7,,801.1,100.0,24.8,214
0.526,SIGUE_MURO,0,0,0,-170.57,0.0,160.22,,,1365.7,,801.1,100.0,24.8,214
0.56,SIGUE_MURO,0,0,0,-170.57,0.0,160.13,,,1365.7,,808.1,100.0,24.8,214
0.577,SIGUE_MURO,0,0,0,-170.57,0.0,160.08,,,1365.7,,808.1,100.0,24.8,214
0.611,SIGUE_MURO,0,0,0,-170.57,0.0,160.03,,,1365.7,,804.6,100.0,24.8,214
0.627,SIGUE_MURO,0,0,0,-170.57,0.0,160.01,,,1365.7,,804.6,100.0,24.8,214
0.661,SIGUE_MURO,0,0,0,-170.57,0.0,159.91,,,1365.7,,805.6,100.0,24.8,214
0.677,SIGUE_MURO,0,0,0,-170.57,0.0,159.85,,,1365.7,,805.6,100.0,24.8,214
0.71,SIGUE_MURO,0,0,0,-170.57,0.0,160.06,,,1365.7,,798.8,100.0,24.8,214
0.727,SIGUE_MURO,0,0,0,-170.57,0.0,160.17,,,1365.7,,798.8,100.0,24.8,214
0.752,SIGUE_MURO,0,0,0,-170.57,0.0,160.23,,,1365.7,,798.8,100.0,24.8,214
0.785,SIGUE_MURO,0,0,0,-170.57,0.0,159.94,,,1365.7,,804.7,100.0,24.8,214
0.803,SIGUE_MURO,0,0,0,-170.57,0.0,159.77,,,1365.7,,804.7,100.0,24.8,214
0.837,SIGUE_MURO,0,0,0,-170.57,0.0,159.89,,,1365.7,,803.8,100.0,24.8,214
0.853,SIGUE_MURO,0,0,0,-170.57,0.0,159.96,,,1365.7,,803.8,100.0,24.8,214
0.886,SIGUE_MURO,0,0,0,-170.57,0.0,159.91,,,1365.7,,803.3,100.0,24.8,213
0.903,SIGUE_MURO,0,0,0,-170.57,0.0,159.89,,,1365.7,,803.3,100.0,24.8,213
0.928,SIGUE_MURO,0,0,0,-170.57,0.0,159.87,,,1365.7,,803.3,100.0,24.8,213
0.961,SIGUE_MURO,0,0,0,-170.57,0.0,160.09,,,1365.7,,794.5,100.0,24.8,214
0.978,SIGUE_MURO,0,0,0,-170.57,0.0,160.22,,,1365.7,,794.5,100.0,24.8,214
1.011,SIGUE_MURO,0,0,0,-170.57,0.0,160.06,,,1365.7,,804.6,100.0,24.8,214
1.028,SIGUE_MURO,0,0,0,-170.57,0.0,159.97,,,1365.7,,804.6,100.0,24.8,214
1.061,SIGUE_MURO,0,0,0,-170.57,0.0,160.12,,,1365.7,,800.5,100.0,24.8,214
1.078,SIGUE_MURO,0,0,0,-170.57,0.0,160.2,,,1365.7,,800.5,100.0,24.8,214
1.111,SIGUE_MURO,0,0,0,-170.57,0.0,160.39,,,1365.7,,796.8,100.0,24.8,214
1.128,SIGUE_MURO,0,0,0,-170.57,0.0,160.5,,,1365.7,,796.8,100.0,24.8,214
1.153,SIGUE_MURO,0,0,0,-170.57,0.0,160.56,,,1365.7,,796.8,100.0,24.8,214
1.186,SIGUE_MURO,0,0,0,-170.57,0.0,160.43,,,1365.7,,797.9,100.0,24.8,214
1.203,SIGUE_MURO,0,0,0,-170.57,0.0,160.35,,,1365.7,,797.9,100.0,24.8,214
1.237,SIGUE_MURO,0,0,0,-170.57,0.0,160.15,,,1365.7,,807.5,100.0,24.8,214
1.254,SIGUE_MURO,0,0,0,-170.57,0.0,160.04,,,1365.7,,807.5,100.0,24.8,214
1.287,SIGUE_MURO,0,0,0,-170.57,0.0,159.94,,,1365.7,,804.3,100.0,24.8,214
1.304,SIGUE_MURO,0,0,0,-170.57,0.0,159.88,,,1365.7,,804.3,100.0,24.8,214
1.337,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,804.7,-60.0,-38.0,214
1.354,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,804.7,60.0,-38.0,214
1.379,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,804.7,-60.0,-38.0,214
1.412,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,798.6,60.0,-38.0,214
1.429,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,798.6,-60.0,-38.0,214
1.462,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,797.9,60.0,-38.0,214
1.479,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,797.9,-60.0,-38.0,214
1.512,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,806.6,60.0,-38.0,214
1.529,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,806.6,-60.0,-38.0,214
1.554,RECUPERANDO,0,0,0,-170.57,0.0,159.88,,,1365.7,,806.6,60.0,-38.0,214
1.588,RECUPERANDO,0,0,0,0.0,0.0,159.88,,,1365.7,,800.0,-60.0,-38.0,214
1.604,RECUPERANDO,0,0,0,0.0,0.0,159.88,,,1365.7,,800.0,60.0,-38.0,214
1.638,RECUPERANDO,0,0,0,0.0,0.0,159.88,,,1365.7,,802.4,-60.0,-38.0,214
1.655,RECUPERANDO,1,0,0,0.0,0.0,159.88,335.0,467.4,1365.7,818.8,802.4,60.0,-38.0,214
1.689,RECUPERANDO,1,0,0,0.05,0.0,159.88,338.4,461.4,1365.2,,796.7,-60.0,-38.0,214
1.705,RECUPERANDO,1,0,0,0.05,0.0,159.88,340.3,458.1,1365.0,,796.7,60.0,-38.0,214
1.738,RECUPERANDO,1,0,0,0.05,0.0,159.88,335.9,453.9,1374.0,,779.2,-60.0,-38.0,214
1.755,RECUPERANDO,1,0,0,0.09,0.0,159.88,333.4,451.5,1379.0,,779.2,60.0,-38.0,214
1.78,RECUPERANDO,1,0,0,0.09,0.0,159.88,332.1,450.2,1381.7,,779.2,-60.0,-38.0,214
1.813,RECUPERANDO,1,0,0,-0.07,0.0,159.88,329.6,454.5,1404.5,,786.2,60.0,-38.0,214
1.83,RECUPERANDO,1,0,0,-0.07,0.0,159.88,328.2,456.8,1417.0,,786.2,-60.0,-38.0,214
1.863,RECUPERANDO,1,0,0,-3.36,0.0,159.88,328.1,463.8,1417.0,,800.4,60.0,-38.0,214
1.88,RECUPERANDO,1,0,0,-3.36,0.0,159.88,328.0,467.7,1416.9,,800.4,-60.0,-38.0,214
1.914,RECUPERANDO,1,0,0,-6.03,0.0,159.88,329.4,431.1,1437.3,,717.3,60.0,-38.0,214
1.93,RECUPERANDO,1,0,0,-6.03,0.0,159.88,330.1,410.9,1448.6,,717.3,-60.0,-38.0,214
1.955,RECUPERANDO,1,0,0,-6.03,0.0,159.88,330.5,399.8,1454.7,,717.3,60.0,-38.0,214
1.987,RECUPERANDO,1,0,0,-12.07,0.0,159.88,333.1,,1464.7,890.5,,-60.0,-38.0,214
2.006,RECUPERANDO,1,0,0,-12.07,0.0,159.88,334.5,,1470.2,890.5,,60.0,-38.0,214
2.038,RECUPERANDO,1,0,0,-13.93,0.0,159.88,340.8,,1798.6,926.8,,-60.0,-38.0,214
2.056,RECUPERANDO,1,0,0,-13.93,0.0,159.88,344.3,,1979.2,926.8,,60.0,-38.0,214
2.088,RECUPERANDO,1,0,0,-15.22,0.0,159.88,350.7,,2078.6,957.4,,-60.0,-38.0,214
2.106,RECUPERANDO,1,0,0,-15.22,0.0,159.88,354.2,,2133.2,957.4,,60.0,-38.0,214
