t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
1.942,SIGUE_MURO,0,0,0,6.85,0.0,-4.8,,,1882.4,,990.2,-11.5,42.7,159
1.975,SIGUE_MURO,0,0,0,7.95,0.0,-6.94,,,1860.2,,1017.9,-16.7,41.6,156
1.992,SIGUE_MURO,0,0,0,7.95,0.0,-7.51,,,1847.9,,1017.9,-18.0,41.3,156
2.017,SIGUE_MURO,0,0,0,8.73,0.0,-8.61,,,1841.2,,1017.9,-20.7,40.8,156
2.051,SIGUE_MURO,0,0,0,8.73,0.0,-6.8,,,2002.7,,1015.9,-16.3,41.7,153
2.067,SIGUE_MURO,0,0,0,9.79,0.0,-6.87,,,2091.5,,1015.9,-16.5,41.7,153
2.1,SIGUE_MURO,0,0,0,9.79,0.0,-8.41,,,2140.3,,1055.5,-20.2,40.9,149
2.117,SIGUE_MURO,0,0,0,10.07,0.0,-9.54,,,2167.2,,1055.5,-22.9,40.4,149
2.15,SIGUE_MURO,0,0,0,10.07,0.0,-9.72,,,2033.0,,954.5,-23.3,40.3,156
2.167,SIGUE_MURO,0,0,0,10.12,0.0,-9.87,,,1959.2,,954.5,-23.7,40.2,156
2.201,SIGUE_MURO,0,0,0,10.12,0.0,-14.33,,,1939.9,,1125.0,-34.2,38.1,145
2.218,SIGUE_MURO,0,0,0,10.09,0.0,-16.76,,,1929.3,,1125.0,-40.2,36.9,145
2.243,SIGUE_MURO,0,0,0,10.09,0.0,-18.11,,,1923.4,,1125.0,-43.5,36.2,145
2.276,SIGUE_MURO,0,0,0,9.95,0.0,-10.44,,,1961.1,,1033.5,-33.0,38.3,141
2.293,SIGUE_MURO,0,0,0,9.95,0.0,-6.3,,,1981.8,,1033.5,-22.4,40.5,141
2.326,SIGUE_MURO,0,0,0,9.95,0.0,16.05,,,2080.0,,2466.9,-11.9,42.6,133
2.343,SIGUE_MURO,0,0,0,9.93,0.0,16.07,,,2134.0,,2466.9,-1.4,44.7,133
2.376,SIGUE_MURO,0,0,0,9.93,0.0,16.07,,,2163.7,,942.0,9.1,43.1,133
2.393,SIGUE_MURO,0,0,0,9.07,0.0,16.93,,,2180.0,,942.0,19.7,41.0,133
2.426,SIGUE_MURO,0,0,0,9.07,0.0,16.93,,,2189.0,,2644.4,30.2,38.9,133
2.443,SIGUE_MURO,0,0,0,8.19,0.0,17.81,,,2194.0,,2644.4,40.7,36.8,133
2.468,SIGUE_MURO,0,0,0,8.19,0.0,17.81,,,2196.7,,2644.4,42.7,36.3,133
2.501,SIGUE_MURO,0,0,0,6.58,0.0,19.42,,,2198.2,,1116.1,46.6,35.6,126
2.518,SIGUE_MURO,0,0,0,6.58,0.0,19.42,,,2199.0,,1116.1,46.6,35.6,126
2.551,SIGUE_MURO,0,0,0,6.39,0.0,19.22,,,2199.4,,1034.2,46.1,35.7,134
2.568,SIGUE_MURO,0,0,0,6.39,0.0,6.61,,,2199.7,,1034.2,35.6,37.8,134
2.601,SIGUE_MURO,0,0,0,6.39,0.0,5.85,,,2199.8,,1094.8,25.1,39.9,138
2.619,SIGUE_MURO,0,0,0,6.47,0.0,5.36,,,2199.9,,1094.8,14.5,42.1,138
2.644,SIGUE_MURO,0,0,0,6.47,0.0,5.13,,,2199.9,,1094.8,12.3,42.5,138
2.677,SIGUE_MURO,0,0,0,8.67,0.0,0.9,,,2114.6,,983.3,2.2,44.6,150
2.694,SIGUE_MURO,0,0,0,8.67,0.0,-0.21,,,2067.6,,983.3,-0.5,44.9,150
2.728,SIGUE_MURO,0,0,0,10.72,0.0,-1.47,,,2035.8,,949.0,-3.5,44.3,172
2.744,SIGUE_MURO,0,0,0,10.72,0.0,-1.04,,,2018.3,,949.0,-2.5,44.5,172
2.776,SIGUE_MURO,0,0,0,12.95,0.0,-12.95,,,2100.0,,,-13.0,42.4,186
2.794,SIGUE_MURO,0,0,0,12.95,0.0,-12.95,,,2145.0,,,-23.6,40.2,186
2.826,SIGUE_MURO,0,0,0,16.82,0.0,-16.82,,,2169.8,,,-34.1,38.1,188
2.844,SIGUE_MURO,0,0,0,16.82,0.0,-16.82,,,2183.4,,,-40.4,36.8,188
2.869,SIGUE_MURO,0,0,0,16.82,0.0,-16.82,,,2190.9,,,-40.4,36.8,188
2.901,SIGUE_MURO,0,0,0,18.34,0.0,-18.34,,,2195.0,,,-44.0,36.1,196
2.919,SIGUE_MURO,0,0,0,18.34,0.0,-18.34,,,2197.2,,,-44.0,36.1,196
2.953,SIGUE_MURO,0,0,0,19.05,0.0,-19.05,,,2198.5,,,-45.7,35.7,200
2.969,SIGUE_MURO,0,0,0,19.05,0.0,-19.05,,,2199.2,,,-45.7,35.7,200
3.001,SIGUE_MURO,0,0,0,19.78,0.0,-19.78,,,2199.5,,,-47.5,35.4,201
3.02,SIGUE_MURO,0,0,0,19.78,0.0,-19.78,,,2199.7,,,-47.5,35.4,201
3.051,SIGUE_MURO,0,0,0,19.77,0.0,-19.77,,,2199.9,,,-47.4,35.4,197
3.07,SIGUE_MURO,0,0,0,19.77,0.0,-19.77,,,2199.9,,,-47.4,35.4,197
3.095,SIGUE_MURO,0,0,0,18.53,0.0,-18.53,,,2200.0,,,-44.5,36.0,197
3.126,SIGUE_MURO,0,0,0,18.53,0.0,-18.53,,,2200.0,,,-44.5,36.0,193
3.145,SIGUE_MURO,0,0,0,17.44,0.0,-17.44,,,2200.0,,,-41.9,36.5,193
3.177,SIGUE_MURO,0,0,0,17.44,0.0,-17.44,,,2200.0,,,-41.9,36.5,188
3.196,SIGUE_MURO,0,0,0,17.44,0.0,-17.44,,,2200.0,,,-41.9,36.5,188
3.228,SIGUE_MURO,0,0,0,16.41,0.0,-16.41,,,2200.0,,,-39.4,37.0,195
3.246,SIGUE_MURO,0,0,0,16.41,0.0,-16.41,,,2200.0,,,-39.4,37.0,195
3.271,SIGUE_MURO,0,0,0,14.2,0.0,-14.2,,,2200.0,,,-34.1,38.1,195
3.303,SIGUE_MURO,0,0,0,14.2,0.0,-14.2,,,1988.9,,,-34.1,38.1,198
3.321,SIGUE_MURO,0,0,0,13.03,0.0,-13.03,,,1872.8,,,-31.3,38.7,198
3.353,SIGUE_MURO,0,0,0,13.03,0.0,-13.03,,,2020.0,,,-31.3,38.7,202
3.371,SIGUE_MURO,0,0,0,11.81,0.0,-11.81,,,2101.0,,,-28.3,39.3,202
3.402,SIGUE_MURO,0,0,0,11.81,0.0,-11.81,,,1919.4,,,-28.3,39.3,214
3.421,SIGUE_MURO,0,0,0,9.6,0.0,-9.6,,,1819.5,,,-23.0,40.3,214
3.454,SIGUE_MURO,0,0,0,9.6,0.0,5.92,,,1741.3,,888.9,-12.5,42.5,214
3.471,SIGUE_MURO,0,0,0,8.58,0.0,7.09,,,1698.3,,888.9,-2.0,44.6,214
3.496,SIGUE_MURO,0,0,0,8.58,0.0,7.18,,,1674.7,,888.9,8.6,43.3,214
3.53,SIGUE_MURO,0,0,0,7.47,0.0,8.98,,,1661.7,,926.9,19.1,41.1,214
3.547,SIGUE_MURO,0,0,0,7.47,0.0,9.36,,,1654.5,,926.9,22.5,40.4,214
3.58,SIGUE_MURO,0,0,0,7.47,0.0,10.81,,,1679.4,,939.3,25.9,39.7,214
3.597,SIGUE_MURO,0,0,0,5.35,0.0,13.72,,,1693.1,,939.3,32.9,38.3,214
3.63,SIGUE_MURO,0,0,0,5.35,0.0,13.86,,,1700.7,,928.9,33.3,38.3,214
3.647,SIGUE_MURO,0,0,0,4.62,0.0,14.67,,,1704.9,,928.9,35.2,37.9,214
3.68,SIGUE_MURO,0,0,0,4.62,0.0,15.09,,,1722.8,,929.0,36.2,37.7,214
3.697,SIGUE_MURO,0,0,0,4.13,0.0,15.82,,,1732.6,,929.0,38.0,37.3,214
3.722,SIGUE_MURO,0,0,0,4.13,0.0,15.95,,,1738.0,,929.0,38.3,37.2,214
3.755,SIGUE_MURO,0,0,0,4.64,0.0,15.18,,,1757.7,,919.3,36.4,37.6,214
3.772,SIGUE_MURO,0,0,0,4.64,0.0,15.04,,,1768.5,,919.3,36.1,37.7,214
3.806,SIGUE_MURO,0,0,0,5.52,0.0,13.15,,,1772.8,,869.4,31.6,38.6,214
3.822,SIGUE_MURO,0,0,0,5.52,0.0,12.6,,,1775.1,,869.4,30.2,38.9,214
3.854,SIGUE_MURO,0,0,0,8.38,0.0,-8.38,,,1781.9,,,19.7,41.0,214
3.872,SIGUE_MURO,0,0,0,8.38,0.0,-8.38,,,1785.6,,,9.2,43.1,214
3.897,SIGUE_MURO,0,0,0,8.38,0.0,-8.38,,,1787.6,,,-1.3,44.7,214
3.929,SIGUE_MURO,0,0,0,10.09,0.0,-10.09,,,1797.2,,,-11.9,42.6,214
3.947,SIGUE_MURO,0,0,0,10.09,0.0,-10.09,,,1802.4,,,-22.4,40.5,214
3.979,SIGUE_MURO,0,0,0,11.91,0.0,-11.91,,,1795.9,,,-28.6,39.2,214
3.998,SIGUE_MURO,0,0,0,11.91,0.0,-11.91,,,1792.3,,,-28.6,39.2,214
4.029,SIGUE_MURO,0,0,0,15.4,0.0,-15.4,,,1761.8,,,-37.0,37.5,214
4.048,SIGUE_MURO,0,0,0,15.4,0.0,-15.4,,,1745.0,,,-37.0,37.5,214
4.079,SIGUE_MURO,-1,0,0,17.08,0.0,-7.52,280.7,,1949.7,980.3,,-26.4,39.6,214
4.098,SIGUE_MURO,-1,0,0,17.08,0.0,-7.45,280.7,,2062.4,980.3,,-17.9,41.4,214
4.123,SIGUE_MURO,-1,0,0,18.28,0.0,-8.57,280.7,,2124.3,980.3,,-20.6,40.8,214
4.155,SIGUE_MURO,-1,0,0,18.28,0.0,-8.07,278.1,,2158.4,984.4,,-19.4,41.1,214
4.173,SIGUE_MURO,-1,0,0,18.28,0.0,-7.76,276.6,,2177.1,984.4,,-18.6,41.2,214
4.205,SIGUE_MURO,-1,0,0,18.33,0.0,-7.1,272.7,,2187.4,,,-17.1,41.5,214
4.223,SIGUE_MURO,-1,0,0,18.33,0.0,-6.68,270.5,,2193.1,,,-16.0,41.8,214
4.255,SIGUE_MURO,-1,0,0,17.89,0.0,-5.47,266.2,,2196.2,938.9,,-13.1,42.3,214
4.273,SIGUE_MURO,-1,0,0,17.89,0.0,-5.02,263.8,,2197.9,938.9,,-12.0,42.6,214
4.305,SIGUE_MURO,-1,0,0,17.21,0.0,-3.76,260.6,,2198.8,946.5,,-9.0,43.2,214
4.323,SIGUE_MURO,-1,0,0,17.21,0.0,-3.41,258.9,,2199.4,946.5,,-8.2,43.3,214
4.348,SIGUE_MURO,-1,0,0,15.75,0.0,-1.72,258.0,,2199.7,946.5,,-4.1,44.2,214
4.38,SIGUE_MURO,-1,0,0,15.75,0.0,-1.36,256.2,,2199.8,932.7,,-3.3,44.3,214
4.399,SIGUE_MURO,-1,0,0,15.08,0.0,-0.46,255.2,,2199.9,932.7,,-1.1,44.8,214
4.43,SIGUE_MURO,-1,0,0,15.08,0.0,0.01,252.7,,2016.4,930.8,,0.0,45.0,214
4.449,SIGUE_MURO,-1,0,0,14.55,0.0,0.84,251.4,,1915.4,930.8,,2.0,44.6,214
4.481,SIGUE_MURO,-1,0,0,14.55,0.0,1.35,248.6,,1844.9,909.5,,3.2,44.3,214
4.499,SIGUE_MURO,-1,0,0,14.55,0.0,1.67,247.1,,1806.1,909.5,,4.0,44.2,214
4.524,SIGUE_MURO,-1,0,0,13.72,0.0,2.7,246.3,,1784.8,909.5,,6.5,43.7,214
4.555,SIGUE_MURO,-1,0,0,13.72,0.0,3.19,243.7,,1780.4,879.5,,7.7,43.5,214
4.574,SIGUE_MURO,-1,0,0,13.29,0.0,3.92,242.3,,1778.0,879.5,,9.4,43.1,214
4.606,SIGUE_MURO,-1,0,0,13.29,0.0,4.49,239.2,,1763.0,861.5,,10.8,42.8,214
4.624,SIGUE_MURO,-1,0,0,13.04,0.0,5.09,237.5,,1754.7,861.5,,12.2,42.5,214
4.656,SIGUE_MURO,-1,0,0,13.04,0.0,5.66,234.4,,1751.2,853.3,,13.6,42.2,214
4.674,SIGUE_MURO,-1,0,0,13.02,0.0,6.04,232.6,,1749.3,853.3,,14.5,42.1,214
4.706,SIGUE_MURO,-1,0,0,13.02,0.0,6.79,228.4,,1724.3,829.7,,16.3,41.7,214
4.724,SIGUE_MURO,-1,0,0,13.22,0.0,7.03,226.1,,1710.5,829.7,,16.9,41.6,214
4.749,SIGUE_MURO,-1,0,0,13.22,0.0,7.31,224.8,,1703.0,829.7,,17.5,41.4,214
4.781,SIGUE_MURO,-1,0,0,13.98,0.0,7.33,220.4,,1686.8,794.2,,17.6,41.4,214
4.8,SIGUE_MURO,-1,0,0,13.98,0.0,7.79,218.0,,1677.9,794.2,,18.7,41.2,214
4.831,SIGUE_MURO,-1,0,0,14.37,0.0,8.33,212.7,,1668.4,782.0,,20.0,41.0,214
4.85,SIGUE_MURO,-1,0,0,14.37,0.0,8.87,209.8,,1663.1,782.0,,21.3,40.7,214
4.882,SIGUE_MURO,-1,0,0,14.37,0.0,9.88,203.9,,1904.7,745.3,,23.7,40.2,214
4.9,SIGUE_MURO,-1,0,0,15.06,0.0,9.78,200.7,,2037.6,745.3,,23.5,40.2,214
4.925,SIGUE_MURO,-1,0,0,15.06,0.0,10.14,199.0,,2110.7,745.3,,24.3,40.1,214
4.957,SIGUE_MURO,-1,0,0,16.86,0.0,9.54,191.9,,1869.5,724.3,,22.9,40.4,214
4.975,SIGUE_MURO,-1,0,0,16.86,0.0,10.23,188.1,,1736.8,724.3,,24.6,40.0,214
5.007,SIGUE_MURO,-1,0,0,17.71,0.0,10.65,180.6,,1654.0,710.3,,25.6,39.8,214
5.026,SIGUE_MURO,-1,0,0,17.71,0.0,11.22,176.5,,1608.5,710.3,,26.9,39.5,214
5.057,SIGUE_MURO,-1,0,0,18.82,0.0,-15.89,,,1571.0,,,16.4,41.7,214
5.076,SIGUE_MURO,-1,0,0,18.82,0.0,-15.89,,,1550.4,,,5.9,43.8,214
5.108,SIGUE_MURO,-1,0,0,21.27,0.0,-18.34,,,1842.7,,,-4.7,44.1,214
5.126,SIGUE_MURO,-1,0,0,21.27,0.0,-18.34,,,2003.5,,,-15.2,41.9,214
5.151,SIGUE_MURO,-1,0,0,21.27,0.0,-18.34,,,2091.9,,,-25.7,39.8,214
5.181,SIGUE_MURO,-1,0,0,22.59,0.0,-19.66,,,2140.6,,,-36.2,37.7,214
5.201,SIGUE_MURO,-1,0,0,22.59,0.0,-19.66,,,2167.3,,,-46.8,35.5,214
