t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
1.397,SIGUE_MURO,1,0,0,-1026.85,0.0,-27.15,747.8,704.2,2200.0,1227.3,1445.1,-65.2,31.8,62
1.417,SIGUE_MURO,1,0,0,-1026.85,0.0,-27.15,744.6,704.2,2200.0,1227.3,1445.1,-65.2,31.8,62
1.447,RECUPERANDO,1,0,0,-1026.85,0.0,-27.15,748.6,704.2,2200.0,1227.3,1457.6,60.0,-38.0,63
1.472,RECUPERANDO,1,0,0,-1026.85,0.0,-27.15,750.8,704.2,2200.0,1227.3,1457.6,-60.0,-38.0,64
1.492,RECUPERANDO,1,0,0,-1026.85,0.0,-27.15,751.9,704.2,2200.0,1227.3,1457.6,60.0,-38.0,64
1.522,RECUPERANDO,1,0,0,-1026.85,0.0,-27.15,752.6,704.2,2200.0,1227.3,1457.6,-60.0,-38.0,61
1.548,RECUPERANDO,1,0,0,-1026.85,0.0,-27.15,753.0,704.2,2200.0,1227.3,1457.6,60.0,-38.0,60
1.567,RECUPERANDO,1,0,0,0.0,0.0,-27.15,753.2,704.2,2200.0,1227.3,1457.6,-60.0,-38.0,60
1.598,RECUPERANDO,1,0,0,0.0,0.0,-27.15,753.3,704.2,2200.0,1227.3,1457.6,60.0,-38.0,62
1.624,RECUPERANDO,1,0,0,0.0,0.0,-27.15,753.3,704.2,2200.0,1227.3,1457.6,-60.0,-38.0,62
1.642,RECUPERANDO,1,0,0,0.0,0.0,-27.15,753.4,704.2,2200.0,1227.3,1457.6,60.0,-38.0,62
1.673,RECUPERANDO,1,0,0,0.0,0.0,-27.15,727.9,704.2,2200.0,1227.3,1401.0,-60.0,-38.0,64
1.698,RECUPERANDO,1,0,0,0.0,0.0,-27.15,715.5,723.1,2200.0,1244.3,1446.4,60.0,-38.0,66
1.717,RECUPERANDO,1,0,0,-0.09,0.0,-27.15,708.7,733.4,2200.0,1244.3,1446.4,-60.0,-38.0,66
1.748,RECUPERANDO,1,0,0,-0.09,0.0,-27.15,694.4,743.4,2200.0,1265.2,1432.5,60.0,-38.0,62
1.773,RECUPERANDO,1,0,0,0.2,0.0,-27.15,738.6,728.0,2200.0,1250.0,1501.7,-60.0,-38.0,60
1.798,RECUPERANDO,1,0,0,0.2,0.0,-27.15,756.2,726.2,2200.0,1235.2,1501.7,60.0,-38.0,62
1.818,RECUPERANDO,1,0,0,0.2,0.0,-27.15,765.8,725.2,2200.0,1235.2,1501.7,-60.0,-38.0,62
1.848,RECUPERANDO,1,0,0,2.29,0.0,-27.15,784.5,723.2,2200.0,1257.0,1528.1,60.0,-38.0,58
1.873,RECUPERANDO,1,0,0,2.29,0.0,-27.15,787.3,727.6,2200.0,1262.9,1523.8,-60.0,-38.0,59
1.893,RECUPERANDO,1,0,0,3.73,0.0,-27.15,788.9,730.1,2200.0,1262.9,1523.8,60.0,-38.0,59
1.922,RECUPERANDO,1,0,0,3.73,0.0,-27.15,,728.0,2200.0,,,-60.0,-38.0,61
1.948,RECUPERANDO,1,0,0,5.04,0.0,-27.15,,725.3,2200.0,,,60.0,-38.0,62
1.968,RECUPERANDO,1,0,0,5.04,0.0,-27.15,,723.9,2200.0,,,-60.0,-38.0,62
1.998,RECUPERANDO,1,0,0,5.14,0.0,-27.15,763.7,721.2,2200.0,1280.8,1481.6,60.0,-38.0,63
2.023,RECUPERANDO,1,0,0,5.14,0.0,-27.15,802.9,724.0,2200.0,1294.3,1578.2,-60.0,-38.0,62
2.043,RECUPERANDO,1,0,0,3.96,0.0,-27.15,824.4,725.6,2200.0,1294.3,1578.2,60.0,-38.0,62
2.074,RECUPERANDO,1,0,0,3.96,0.0,-27.15,794.1,732.0,2200.0,1327.3,1496.9,-60.0,-38.0,59
2.099,RECUPERANDO,1,0,0,-0.77,0.0,-27.15,797.3,742.9,2200.0,1378.6,1557.4,60.0,-38.0,63
2.125,RECUPERANDO,1,0,0,-0.77,0.0,-27.15,770.8,768.0,2200.0,1457.3,1537.2,-60.0,-38.0,66
2.144,RECUPERANDO,1,0,0,-0.77,0.0,-27.15,756.2,781.9,2200.0,1457.3,1537.2,60.0,-38.0,66
2.174,RECUPERANDO,1,0,0,-3.72,0.0,-27.15,753.3,795.8,2200.0,1466.8,1562.6,-60.0,-38.0,66
2.199,RECUPERANDO,1,0,0,-3.72,0.0,-27.15,741.9,793.0,2200.0,1502.6,1517.7,60.0,-38.0,63
2.219,RECUPERANDO,1,0,0,-6.67,0.0,-27.15,735.7,791.5,2200.0,1502.6,1517.7,-60.0,-38.0,63
2.248,RECUPERANDO,1,0,0,-6.67,0.0,-27.15,736.3,,2200.0,,,60.0,-38.0,68
2.273,RECUPERANDO,1,0,0,-12.35,0.0,-27.15,749.1,,2200.0,,,-60.0,-38.0,77
2.294,RECUPERANDO,1,0,0,-12.35,0.0,-27.15,756.1,,2200.0,,,60.0,-38.0,77
2.323,RECUPERANDO,1,0,0,-13.86,0.0,-27.15,756.6,,2200.0,,,-60.0,-38.0,82
2.348,SIGUE_MURO,1,0,0,-13.86,0.0,39.86,748.8,,2200.0,,,-49.5,35.0,86
2.369,SIGUE_MURO,1,0,0,-14.66,0.0,40.58,744.5,,2200.0,,,-38.9,37.1,86
2.398,SIGUE_MURO,1,0,0,-14.66,0.0,40.51,744.6,,2200.0,,,-28.4,39.2,86
2.424,SIGUE_MURO,1,0,0,-14.03,0.0,39.8,749.0,,2200.0,,,-17.9,41.4,84
2.444,SIGUE_MURO,1,0,0,-14.03,0.0,39.73,751.4,,2200.0,,,-7.4,43.5,84
2.474,SIGUE_MURO,1,0,0,-14.03,0.0,39.65,764.6,,2200.0,,,3.1,44.4,80
2.499,SIGUE_MURO,1,0,0,-12.54,0.0,38.09,783.2,,2200.0,1585.4,,13.7,42.2,76
2.525,SIGUE_MURO,1,0,0,-12.54,0.0,38.01,800.5,741.6,2200.0,1592.9,1563.2,24.2,40.1,77
2.544,SIGUE_MURO,1,0,0,-10.91,0.0,36.31,810.0,741.6,2200.0,1592.9,1563.2,34.7,38.0,77
2.576,SIGUE_MURO,1,0,0,-10.91,0.0,36.23,817.5,719.6,2200.0,1570.7,1519.3,45.2,35.8,80
2.6,SIGUE_MURO,1,0,0,-8.09,0.0,33.34,827.4,739.1,2200.0,1631.5,1602.6,55.8,33.7,82
2.62,SIGUE_MURO,1,0,0,-8.09,0.0,33.26,832.9,749.9,2200.0,1631.5,1602.6,66.3,31.6,82
2.65,SIGUE_MURO,1,0,0,-7.72,0.0,32.82,834.1,698.8,2200.0,1570.7,1472.0,76.8,29.4,79
2.675,SIGUE_MURO,1,0,0,-7.72,0.0,32.74,833.5,734.5,2200.0,,1610.8,78.6,29.1,77
2.695,SIGUE_MURO,1,0,0,-7.72,0.0,32.67,833.2,754.1,2200.0,,1610.8,78.4,29.1,77
2.725,SIGUE_MURO,1,0,0,-7.72,0.0,32.59,839.2,729.1,2200.0,,1545.3,78.2,29.2,79
2.75,SIGUE_MURO,1,0,0,-7.65,0.0,32.45,838.2,754.5,2200.0,,1622.4,77.9,29.2,77
2.77,SIGUE_MURO,1,0,0,-7.65,0.0,32.37,837.6,768.4,2200.0,,1622.4,77.7,29.3,77
2.801,SIGUE_MURO,1,0,0,-7.65,0.0,32.3,828.6,766.5,2200.0,1568.8,1581.6,77.5,29.3,77
2.825,SIGUE_MURO,1,0,0,-8.05,0.0,32.62,819.8,1106.0,2200.0,1565.2,2330.1,78.3,29.1,75
2.845,SIGUE_MURO,1,0,0,-8.05,0.0,32.55,814.9,1292.8,2200.0,1565.2,2330.1,78.1,29.2,75
2.874,SIGUE_MURO,1,0,0,-10.6,0.0,35.02,812.2,,2200.0,,,84.1,28.0,73
2.899,SIGUE_MURO,1,0,0,-10.6,0.0,34.95,799.5,,2200.0,,,83.9,28.0,78
2.925,SIGUE_MURO,1,0,0,-12.47,0.0,36.74,783.2,,2200.0,,,88.2,27.1,83
2.945,SIGUE_MURO,1,0,0,-12.47,0.0,36.67,774.1,,2200.0,,,88.0,27.2,83
2.975,SIGUE_MURO,1,0,0,-14.2,0.0,38.32,760.7,,2200.0,,,92.0,26.4,88
3.0,SIGUE_MURO,1,0,0,-14.2,0.0,38.32,747.0,,2200.0,,,92.0,26.4,93
3.021,SIGUE_MURO,1,0,0,-17.73,0.0,41.85,739.4,,2200.0,,,100.0,24.8,93
3.05,SIGUE_MURO,1,0,0,-17.73,0.0,41.85,724.5,,2200.0,,,100.0,24.8,99
3.075,SIGUE_MURO,1,0,0,-19.48,0.0,43.6,713.6,,2200.0,,,100.0,24.8,104
3.096,SIGUE_MURO,1,0,0,-19.48,0.0,43.6,707.7,,2200.0,,,100.0,24.8,104
3.125,SIGUE_MURO,1,0,0,-19.48,0.0,43.6,698.5,,2200.0,,,100.0,24.8,110
3.15,SIGUE_MURO,1,0,0,-21.31,0.0,45.43,688.5,,2200.0,,,100.0,24.8,115
3.175,SIGUE_MURO,1,0,0,-21.31,0.0,45.43,675.2,,2200.0,,,100.0,24.8,122
3.196,SIGUE_MURO,1,0,0,-25.58,0.0,49.7,668.0,,2200.0,,,100.0,24.8,122
3.225,SIGUE_MURO,1,0,0,-25.58,0.0,49.7,658.5,,2200.0,,,100.0,24.8,129
3.25,SIGUE_MURO,1,0,0,-27.74,0.0,51.86,645.0,,2200.0,,,100.0,24.8,136
3.271,SIGUE_MURO,1,0,0,-27.74,0.0,51.86,637.5,,2200.0,,,100.0,24.8,136
3.301,SIGUE_MURO,1,0,0,-30.14,0.0,54.26,627.3,,2200.0,,,100.0,24.8,144
3.326,SIGUE_MURO,1,0,0,-30.14,0.0,54.26,617.9,,2200.0,,,100.0,24.8,151
3.346,SIGUE_MURO,1,0,0,-34.62,0.0,58.74,612.7,,2200.0,,,100.0,24.8,151
3.375,SIGUE_MURO,1,0,0,-34.62,0.0,32.74,,,1559.5,,,89.5,26.9,159
3.4,SIGUE_MURO,1,0,0,-36.81,0.0,34.93,,,1186.1,,,83.8,28.0,166
3.422,SIGUE_MURO,1,0,0,-36.81,0.0,34.93,,,980.8,,,83.8,28.0,166
3.451,SIGUE_MURO,1,0,0,-36.81,0.0,8.93,128.9,,847.2,893.2,,73.3,30.2,174
3.476,SIGUE_MURO,1,0,0,-39.0,0.0,11.12,127.7,,757.7,1089.3,,62.8,32.3,176
3.497,GIRO,1,1,0,-39.0,90.0,127.12,127.0,,708.5,1089.3,,73.3,22.0,176
3.526,GIRO,1,1,0,-43.09,90.0,131.21,119.0,,668.7,832.6,,83.8,22.0,178
3.551,GIRO,1,1,0,-43.09,90.0,131.21,107.2,,635.3,829.1,,94.4,22.0,179
3.572,GIRO,1,1,0,-45.16,90.0,133.28,100.8,,617.0,829.1,,100.0,22.0,179
3.6,GIRO,1,1,0,-45.16,90.0,133.28,,,594.9,,,100.0,22.0,181
3.626,GIRO,1,1,0,-49.53,90.0,137.65,81.2,,570.0,,,100.0,22.0,179
3.651,GIRO,1,1,0,-49.53,90.0,137.65,55.7,,544.9,621.7,,100.0,22.0,172
3.672,GIRO,1,1,0,-51.82,90.0,139.94,41.6,,531.1,621.7,,100.0,22.0,172
3.702,GIRO,1,1,0,-51.82,90.0,139.94,51.0,,514.3,979.2,,100.0,22.0,169
3.727,GIRO,1,1,0,-53.75,90.0,141.87,,,502.0,,,100.0,22.0,169
3.748,GIRO,1,1,0,-53.75,90.0,141.87,,,495.2,,,100.0,22.0,169
3.778,GIRO,1,1,0,-57.68,90.0,145.8,48.9,,483.1,875.3,,100.0,22.0,170
3.802,GIRO,1,1,0,-57.68,90.0,145.8,37.1,,472.6,742.5,,100.0,22.0,169
3.823,GIRO,1,1,0,-57.68,90.0,145.8,30.5,,466.8,742.5,,100.0,22.0,169
3.853,GIRO,1,1,0,-59.71,90.0,147.83,,,458.8,,,100.0,22.0,169
3.878,GIRO,1,1,0,-59.71,90.0,147.83,,,447.3,,,100.0,22.0,168
3.903,GIRO,1,1,0,-61.71,90.0,149.83,,,436.0,,,100.0,22.0,168
3.923,GIRO,1,1,0,-61.71,90.0,149.83,,,429.7,,,100.0,22.0,168
3.953,GIRO,1,1,0,-65.73,90.0,153.85,,,421.4,,,100.0,22.0,167
3.973,GIRO,1,1,0,-65.73,90.0,153.85,,,416.9,,,100.0,22.0,167
4.004,GIRO,1,1,0,-67.72,90.0,155.84,2200.5,47.0,409.7,,2247.4,100.0,22.0,167
4.028,GIRO,1,1,0,-67.72,90.0,155.84,,53.3,400.6,,,100.0,22.0,170
4.053,GIRO,1,1,0,-69.69,90.0,157.81,,62.6,390.5,,,100.0,22.0,169
4.074,GIRO,1,1,0,-69.69,90.0,157.81,,67.7,384.9,,,100.0,22.0,169
4.104,GIRO,1,1,0,-69.69,90.0,157.81,,81.7,375.9,,,100.0,22.0,171
4.129,GIRO,1,1,0,-73.78,90.0,161.9,,99.8,365.0,,,100.0,22.0,171
4.149,GIRO,1,1,0,-73.78,90.0,161.9,,109.7,358.9,,,100.0,22.0,171
4.18,GIRO,1,1,0,-75.75,90.0,163.87,1482.1,123.7,349.8,,1622.9,100.0,22.0,172
4.205,GIRO,1,1,0,-75.75,90.0,163.87,1370.4,137.0,339.3,,1387.3,100.0,22.0,166
4.224,GIRO,1,1,0,-79.43,90.0,167.55,1309.0,144.4,333.5,,1387.3,100.0,22.0,166
4.255,GIRO,1,1,0,-79.43,90.0,167.55,1342.6,154.8,1173.4,,1551.2,100.0,22.0,163
4.28,GIRO,1,1,0,-81.35,90.0,169.47,1382.4,166.8,1635.4,,1612.6,100.0,22.0,162
4.305,GIRO,1,1,0,-81.35,90.0,169.47,1350.9,181.4,1889.5,,1511.7,100.0,22.0,159
4.324,GIRO,1,1,0,-83.22,90.0,171.34,1333.6,189.4,2029.2,,1511.7,100.0,22.0,159
4.355,GIRO,1,1,0,-83.22,90.0,171.34,1343.7,198.2,2106.1,,1565.1,100.0,22.0,157
4.38,GIRO,1,1,0,-87.09,90.0,175.21,1337.7,209.8,2148.3,,1554.4,100.0,22.0,153
4.399,GIRO,1,1,0,-87.09,90.0,175.21,1334.4,216.2,2171.6,,1554.4,100.0,22.0,153
4.43,GIRO,1,1,0,-87.09,90.0,175.21,1319.9,225.5,2125.7,,1539.0,100.0,22.0,151
4.455,GIRO,1,1,0,-88.91,90.0,177.03,1320.9,236.1,2080.9,,1571.1,100.0,22.0,153
4.475,GIRO,1,1,0,-88.91,90.0,177.03,1321.4,241.9,2056.3,,1571.1,100.0,22.0,153
4.506,GIRO,1,1,0,-90.78,90.0,178.9,1307.0,251.9,2034.5,,1553.4,100.0,22.0,151
4.531,GIRO,1,1,0,-90.78,90.0,178.9,1297.9,260.5,2009.3,,1557.9,100.0,22.0,149
4.55,GIRO,1,1,0,-94.62,90.0,-177.26,1292.9,265.3,1995.4,,1557.9,89.5,22.0,149
4.58,GIRO,1,1,0,-94.62,90.0,-177.26,1277.1,274.5,1986.5,,1543.4,79.0,22.0,147
4.606,GIRO,1,1,0,-96.62,90.0,-175.26,1267.1,286.3,1981.5,,1555.7,68.4,22.1,139
4.625,GIRO,1,1,0,-96.62,90.0,-175.26,1261.6,292.8,1978.8,,1555.7,57.9,23.7,139
4.656,GIRO,1,1,0,-98.71,90.0,-173.17,1239.4,298.7,1998.7,,1518.1,47.4,25.2,126
4.68,GIRO,1,1,0,-98.71,90.0,-173.17,1105.4,299.4,2009.7,,1241.9,36.9,26.7,120
4.704,GIRO,1,1,0,-102.86,90.0,-169.02,1079.1,,2017.1,,,26.3,28.2,112
4.725,GIRO,1,1,0,-102.86,90.0,-169.02,1064.6,,2021.1,,,15.8,29.7,112
4.757,GIRO,1,1,0,-102.86,90.0,-169.02,1077.8,,2031.6,,,5.3,31.2,111
4.78,GIRO,1,1,0,-104.95,90.0,-166.93,1089.6,,2033.2,,,-5.3,31.2,113
4.8,GIRO,1,1,0,-104.95,90.0,-166.93,1096.0,,2034.0,,,-15.8,29.7,113
4.83,GIRO,1,1,0,-106.88,90.0,-165.0,1113.1,,2029.0,,,-26.3,28.2,117
4.855,GIRO,1,1,0,-106.88,90.0,-165.0,1128.2,,2024.8,1625.4,,-36.8,26.7,115
4.876,GIRO,1,1,0,-110.15,90.0,-161.73,1136.5,,2022.5,1625.4,,-47.4,25.2,115
4.905,GIRO,1,1,0,-110.15,90.0,-161.73,1145.6,,2102.4,,,-57.9,23.7,111
4.93,GIRO,1,1,0,-110.92,90.0,-160.96,1166.2,,1951.9,,,-68.4,22.1,113
4.951,GIRO,1,1,0,-110.92,90.0,-160.96,1177.6,,1869.2,,,-78.9,22.0,113
4.982,GIRO,1,1,0,-111.44,90.0,-160.44,1183.1,,2018.0,,,-89.5,22.0,112
5.005,GIRO,1,1,0,-111.44,90.0,-160.44,1185.1,,1956.7,,,-100.0,22.0,111
5.03,GIRO,1,1,0,-111.0,90.0,-160.88,1187.1,,1927.7,,,-100.0,22.0,108
5.051,GIRO,1,1,0,-111.0,90.0,-160.88,1188.1,,1911.7,,,-100.0,22.0,108
5.08,GIRO,1,1,0,-111.0,90.0,-160.88,1167.1,,2041.5,,,-100.0,22.0,105
5.106,GIRO,1,1,0,-110.13,90.0,-161.75,1129.6,,2112.8,,,-100.0,22.0,101
5.126,GIRO,1,1,0,-110.13,90.0,-161.75,1108.9,,2152.0,,,-100.0,22.0,101
5.155,GIRO,1,1,0,-106.79,90.0,-165.09,1106.4,,2173.6,,,-100.0,22.0,98
5.181,GIRO,1,1,0,-106.79,90.0,-165.09,1129.8,,2185.5,,,-100.0,22.0,102
5.201,GIRO,1,1,0,-104.3,90.0,-167.58,1142.7,,2192.0,,,-100.0,22.0,102
5.232,GIRO,1,1,0,-104.3,90.0,-167.58,1088.7,382.5,2131.3,,1405.1,-100.0,22.0,121
5.257,GIRO,1,1,0,-102.15,90.0,-169.73,1159.8,348.1,2096.4,,1552.8,-100.0,22.0,128
5.277,GIRO,1,1,0,-102.15,90.0,-169.73,1198.8,329.2,2077.3,,1552.8,-100.0,22.0,128
5.308,GIRO,1,1,0,-97.14,90.0,-174.74,1219.2,357.6,2066.7,,1636.2,-100.0,22.0,132
5.332,GIRO,1,1,0,-97.14,90.0,-174.74,1240.2,351.0,2048.4,,1609.1,-100.0,22.0,140
5.352,GIRO,1,1,0,-97.14,90.0,-174.74,1251.8,347.5,2038.4,,1609.1,-100.0,22.0,140
5.382,GIRO,1,1,0,-94.57,90.0,-177.31,1271.7,346.3,2030.1,,1640.8,-100.0,22.0,146
5.408,GIRO,1,1,0,-94.57,90.0,-177.31,1248.7,337.4,2029.7,,1547.2,-100.0,22.0,149
5.435,GIRO,1,1,0,-91.99,90.0,-179.89,1267.3,324.6,2047.7,,1598.9,-100.0,22.0,150
5.452,GIRO,1,1,0,-91.99,90.0,-179.89,1277.5,317.5,2057.6,,1598.9,-100.0,22.0,150
5.483,GIRO,1,1,0,-86.86,90.0,174.98,1280.6,306.4,2121.7,,1577.2,-89.5,22.0,152
5.508,GIRO,1,1,0,-86.86,90.0,174.98,1351.2,292.3,2156.9,,1712.4,-79.0,22.0,159
5.527,GIRO,1,1,0,-84.32,90.0,172.44,1390.0,284.5,2176.3,,1712.4,-68.4,22.1,159
5.558,GIRO,1,1,0,-84.32,90.0,172.44,1557.7,272.2,2187.0,,2019.7,-57.9,23.7,167
5.582,GIRO,1,1,0,-81.69,90.0,169.81,,255.8,2192.8,,,-47.4,25.2,174
5.602,GIRO,1,1,0,-81.69,90.0,169.81,,246.7,2196.1,,,-36.9,26.7,174
5.634,GIRO,1,1,0,-76.24,90.0,164.36,1192.3,232.0,2197.8,,1406.3,-26.3,28.2,178
5.658,GIRO,1,1,0,-76.24,90.0,164.36,,216.7,2198.8,,,-15.8,29.7,177
5.678,GIRO,1,1,0,-76.24,90.0,164.36,,208.3,2199.3,,,-5.3,31.2,177
5.707,GIRO,1,1,0,-73.77,90.0,161.89,,195.8,2199.6,,,5.2,31.2,181
5.732,GIRO,1,1,0,-73.77,90.0,161.89,,181.1,2199.8,,,15.8,29.7,179
5.753,GIRO,1,1,0,-69.23,90.0,157.35,,173.0,2199.9,,,26.3,28.2,179
5.783,GIRO,1,1,0,-69.23,90.0,157.35,,159.2,2199.9,,,36.8,26.7,172
