t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
1.442,SIGUE_MURO,0,0,0,12.8,0.0,-12.8,,,2200.0,,,-30.7,38.8,39
1.468,SIGUE_MURO,0,0,0,12.8,0.0,-12.8,,,2200.0,,,-30.7,38.8,39
1.492,SIGUE_MURO,0,0,0,12.8,0.0,-12.8,,,2200.0,,,-30.7,38.8,38
1.519,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,-20.1,40.9,38
1.543,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,-9.6,43.1,38
1.568,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,0.0,45.0,38
1.593,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,2200.0,,,0.0,45.0,38
1.618,SIGUE_MURO,0,0,0,0.02,0.0,-0.02,,,2200.0,,,-0.0,45.0,38
1.643,SIGUE_MURO,0,0,0,0.02,0.0,-0.02,,,2200.0,,,-0.0,45.0,38
1.668,SIGUE_MURO,0,0,0,-0.06,0.0,0.06,,,2200.0,,,0.1,45.0,38
1.694,SIGUE_MURO,0,0,0,-0.06,0.0,0.06,,,2200.0,,,0.1,45.0,40
1.718,SIGUE_MURO,0,0,0,-0.3,0.0,0.3,,,2200.0,,,0.7,44.9,40
1.743,SIGUE_MURO,0,0,0,-0.3,0.0,0.3,,,2200.0,,,0.7,44.9,40
1.768,SIGUE_MURO,0,0,0,-0.3,0.0,0.3,,,2200.0,,,0.7,44.9,40
1.793,SIGUE_MURO,0,0,0,-0.87,0.0,0.87,,,2200.0,,,2.1,44.6,40
1.818,SIGUE_MURO,0,0,0,-0.87,0.0,0.87,,,2200.0,,,2.1,44.6,40
1.843,SIGUE_MURO,0,0,0,-1.57,0.0,1.57,,,2200.0,,,3.8,44.2,40
1.868,SIGUE_MURO,0,0,0,-1.57,0.0,1.57,,,2200.0,,,3.8,44.2,40
1.893,SIGUE_MURO,0,0,0,-1.9,0.0,1.9,,,2200.0,,,4.6,44.1,40
1.92,SIGUE_MURO,0,0,0,-1.9,0.0,1.9,,,2200.0,,,4.6,44.1,40
1.943,SIGUE_MURO,0,0,0,-2.16,0.0,2.16,,,2200.0,,,5.2,44.0,40
1.969,SIGUE_MURO,0,0,0,-2.16,0.0,2.16,,,2200.0,,,5.2,44.0,40
1.994,SIGUE_MURO,0,0,0,-2.7,0.0,2.7,,,2200.0,,,6.5,43.7,40
2.019,SIGUE_MURO,0,0,0,-2.7,0.0,2.7,,,2200.0,,,6.5,43.7,40
2.044,SIGUE_MURO,0,0,0,-2.93,0.0,2.93,,,2200.0,,,7.0,43.6,40
2.069,SIGUE_MURO,0,0,0,-2.93,0.0,2.93,,,2200.0,,,7.0,43.6,40
2.094,SIGUE_MURO,0,0,0,-2.93,0.0,2.93,,,2200.0,,,7.0,43.6,40
2.119,SIGUE_MURO,0,0,0,-3.07,0.0,3.07,,,2200.0,,,7.4,43.5,40
2.144,SIGUE_MURO,0,0,0,-3.07,0.0,3.07,,,2200.0,,,7.4,43.5,40
2.169,SIGUE_MURO,0,0,0,-3.32,0.0,3.32,,,2200.0,,,8.0,43.4,40
2.194,SIGUE_MURO,0,0,0,-3.32,0.0,3.32,,,2200.0,,,8.0,43.4,40
2.219,SIGUE_MURO,0,0,0,-3.4,0.0,3.4,,,2200.0,,,8.2,43.3,40
2.244,SIGUE_MURO,0,0,0,-3.4,0.0,3.4,,,2200.0,,,8.2,43.3,40
2.269,SIGUE_MURO,0,0,0,-3.5,0.0,3.5,,,2200.0,,,8.4,43.3,40
2.294,SIGUE_MURO,0,0,0,-3.5,0.0,3.5,,,2200.0,,,8.4,43.3,37
2.319,SIGUE_MURO,0,0,0,-3.54,0.0,3.54,,,2200.0,,,8.5,43.3,37
2.344,SIGUE_MURO,0,0,0,-3.54,0.0,3.54,,,2200.0,,,8.5,43.3,37
2.37,SIGUE_MURO,0,0,0,-3.68,0.0,3.68,,,2200.0,,,8.8,43.2,37
2.396,SIGUE_MURO,0,0,0,-3.68,0.0,3.68,,,2200.0,,,8.8,43.2,37
2.42,SIGUE_MURO,0,0,0,-3.68,0.0,3.68,,,2200.0,,,8.8,43.2,37
2.445,SIGUE_MURO,0,0,0,-3.77,0.0,3.77,,,2200.0,,,9.0,43.2,37
2.47,SIGUE_MURO,0,0,0,-3.77,0.0,3.77,,,2200.0,,,9.0,43.2,37
2.495,SIGUE_MURO,0,0,0,-3.73,0.0,3.73,,,2200.0,,,9.0,43.2,33
2.52,SIGUE_MURO,0,0,0,-3.73,0.0,3.73,,,2200.0,,,9.0,43.2,33
2.545,SIGUE_MURO,0,0,0,-3.73,0.0,3.73,,,2200.0,,,9.0,43.2,33
2.57,SIGUE_MURO,0,0,0,-3.73,0.0,3.73,,,2200.0,,,9.0,43.2,33
2.597,SIGUE_MURO,0,0,0,-3.63,0.0,3.63,,,2200.0,,,8.7,43.2,33
2.624,SIGUE_MURO,0,0,0,-3.63,0.0,3.63,,,2200.0,,,8.7,43.2,33
2.647,SIGUE_MURO,0,0,0,-3.56,0.0,3.56,,,2200.0,,,8.5,43.3,33
2.672,SIGUE_MURO,0,0,0,-3.56,0.0,3.56,,,2200.0,,,8.5,43.3,33
2.696,SIGUE_MURO,0,0,0,-3.52,0.0,3.52,,,2200.0,,,8.4,43.3,25
2.721,SIGUE_MURO,0,0,0,-3.52,0.0,3.52,,,2200.0,,,8.4,43.3,25
2.746,SIGUE_MURO,0,0,0,-3.52,0.0,3.52,,,2200.0,,,8.4,43.3,25
2.771,SIGUE_MURO,0,0,0,-3.4,0.0,3.4,,,2200.0,,,8.2,43.3,25
2.796,SIGUE_MURO,0,0,0,-3.4,0.0,3.4,,,2200.0,,,8.2,43.3,25
2.822,SIGUE_MURO,0,0,0,-3.36,0.0,3.36,,,2200.0,,,8.1,43.4,25
2.846,SIGUE_MURO,0,0,0,-3.36,0.0,3.36,,,2200.0,,,8.1,43.4,25
2.871,SIGUE_MURO,0,0,0,-3.39,0.0,3.39,,,2200.0,,,8.1,43.4,25
2.896,SIGUE_MURO,0,0,0,-3.39,0.0,3.39,,,2200.0,,,8.1,43.4,16
2.921,SIGUE_MURO,0,0,0,-3.36,0.0,3.36,,,2200.0,,,8.1,43.4,16
2.946,SIGUE_MURO,0,0,0,-3.36,0.0,3.36,,,2200.0,,,8.1,43.4,16
2.971,SIGUE_MURO,0,0,0,-3.27,0.0,3.27,,,2200.0,,,7.8,43.4,16
2.996,SIGUE_MURO,0,0,0,-3.27,0.0,3.27,,,2200.0,,,7.8,43.4,16
3.022,SIGUE_MURO,0,0,0,-3.33,0.0,3.33,,,2200.0,,,8.0,43.4,16
3.047,SIGUE_MURO,0,0,0,-3.33,0.0,3.33,,,2200.0,,,8.0,43.4,16
3.072,SIGUE_MURO,0,0,0,-3.33,0.0,3.33,,,2200.0,,,8.0,43.4,16
3.095,SIGUE_MURO,0,0,0,-3.27,0.0,3.27,,,5709.6,,,7.8,43.4,0
3.12,SIGUE_MURO,0,0,0,-3.27,0.0,3.27,,,7639.8,,,7.8,43.4,0
3.146,SIGUE_MURO,0,0,0,-3.25,0.0,3.25,,,8701.4,,,7.8,43.4,0
3.17,SIGUE_MURO,0,0,0,-3.25,0.0,3.25,,,9285.3,,,7.8,43.4,0
3.196,SIGUE_MURO,0,0,0,-3.09,0.0,3.09,,,9606.5,,,7.4,43.5,0
3.221,SIGUE_MURO,0,0,0,-3.09,0.0,3.09,,,9783.1,,,7.4,43.5,0
3.246,SIGUE_MURO,0,0,0,-3.09,0.0,3.09,,,9880.3,,,7.4,43.5,0
3.271,SIGUE_MURO,0,0,0,-3.09,0.0,3.09,,,9933.7,,,7.4,43.5,0
3.296,SIGUE_MURO,0,0,0,-3.12,0.0,3.12,,,9963.1,,,7.5,43.5,0
3.321,SIGUE_MURO,0,0,0,-3.12,0.0,3.12,,,9979.2,,,7.5,43.5,0
3.346,SIGUE_MURO,0,0,0,-3.12,0.0,3.12,,,9988.1,,,7.5,43.5,0
3.371,SIGUE_MURO,0,0,0,-3.12,0.0,3.12,,,9993.0,,,7.5,43.5,0
3.396,SIGUE_MURO,0,0,0,-3.12,0.0,3.12,,,9995.7,,,7.5,43.5,0
3.421,SIGUE_MURO,0,0,0,-3.07,0.0,3.07,,,9997.2,,,7.4,43.5,0
3.447,SIGUE_MURO,0,0,0,-3.07,0.0,3.07,,,9998.0,,,7.4,43.5,0
3.471,SIGUE_MURO,0,0,0,-2.96,0.0,2.96,,,9998.5,,,7.1,43.6,0
3.498,SIGUE_MURO,0,0,0,-2.96,0.0,2.96,,,6489.1,,,7.1,43.6,7
3.522,SIGUE_MURO,0,0,0,-2.98,0.0,2.98,,,4559.0,,,7.2,43.6,7
3.547,SIGUE_MURO,0,0,0,-2.98,0.0,2.98,,,3497.5,,,7.2,43.6,7
3.572,SIGUE_MURO,0,0,0,-2.94,0.0,2.94,,,2913.6,,,7.1,43.6,7
3.597,SIGUE_MURO,0,0,0,-2.94,0.0,2.94,,,2592.5,,,7.1,43.6,7
3.622,SIGUE_MURO,0,0,0,-2.88,0.0,2.88,,,2415.9,,,6.9,43.6,7
3.647,SIGUE_MURO,0,0,0,-2.88,0.0,2.88,,,2318.7,,,6.9,43.6,7
3.673,SIGUE_MURO,0,0,0,-2.72,0.0,2.72,,,2265.3,,,6.5,43.7,7
3.701,SIGUE_MURO,0,0,0,-2.72,0.0,21.19,,,2235.9,,1731.7,17.1,41.5,76
3.726,SIGUE_MURO,0,0,0,-2.72,0.0,21.19,,,2219.8,,1731.7,27.6,39.4,76
3.75,SIGUE_MURO,0,0,0,-2.75,0.0,21.22,,,2210.9,,1731.7,38.1,37.3,76
3.775,SIGUE_MURO,0,0,0,-2.75,0.0,21.22,,,2206.0,,1731.7,48.6,35.2,76
3.8,SIGUE_MURO,0,0,0,-2.7,0.0,21.17,,,2203.3,,1731.7,50.8,34.7,76
3.826,SIGUE_MURO,0,0,0,-2.7,0.0,21.17,,,2201.8,,1731.7,50.8,34.7,76
3.851,SIGUE_MURO,0,0,0,-2.67,0.0,21.14,,,2201.0,,1731.7,50.7,34.7,76
3.876,SIGUE_MURO,0,0,0,-2.67,0.0,21.14,,,2200.5,,1731.7,50.7,34.7,76
3.901,SIGUE_MURO,0,0,0,-2.67,0.0,16.17,,,2118.8,,1519.4,40.2,36.9,84
3.926,SIGUE_MURO,0,0,0,-2.67,0.0,13.44,,,2073.9,,1519.4,32.3,38.5,84
3.951,SIGUE_MURO,0,0,0,-1.52,0.0,10.79,,,2049.2,,1519.4,25.9,39.8,84
3.976,SIGUE_MURO,0,0,0,-1.52,0.0,9.96,,,2035.6,,1519.4,23.9,40.2,84
4.001,SIGUE_MURO,0,0,0,0.05,0.0,7.94,,,2028.1,,1519.4,19.1,41.1,84
4.026,SIGUE_MURO,0,0,0,0.05,0.0,7.69,,,2024.0,,1519.4,18.5,41.3,84
4.051,SIGUE_MURO,0,0,0,0.05,0.0,7.55,,,2021.7,,1519.4,18.1,41.3,84
4.076,SIGUE_MURO,0,0,0,1.64,0.0,5.89,,,2020.5,,1519.4,14.1,42.1,84
4.1,SIGUE_MURO,0,0,0,1.64,0.0,-1.64,,,1363.2,,,3.6,44.3,128
4.126,SIGUE_MURO,0,0,0,4.92,0.0,-4.92,,,1001.7,,,-6.9,43.6,128
4.15,SIGUE_MURO,0,0,0,4.92,0.0,-4.92,,,802.8,,,-11.8,42.6,128
4.175,SIGUE_MURO,0,0,0,6.18,0.0,-6.18,,,693.5,,,-14.8,40.5,128
4.2,SIGUE_MURO,0,0,0,6.18,0.0,-6.18,,,633.3,,,-14.8,38.9,128
4.225,SIGUE_MURO,0,0,0,7.19,0.0,-7.19,,,600.3,,,-17.3,37.5,128
4.25,SIGUE_MURO,0,0,0,7.19,0.0,-7.19,,,582.1,,,-17.3,37.0,128
4.275,SIGUE_MURO,0,0,0,8.19,0.0,-8.19,,,572.1,,,-19.7,36.3,128
4.302,SIGUE_MURO,0,0,0,8.19,0.0,17.81,,,583.2,,2012.0,-9.1,38.5,110
4.329,SIGUE_MURO,0,0,0,8.4,0.0,17.6,,,589.3,,2012.0,1.4,40.1,110
4.352,SIGUE_MURO,0,0,0,8.4,0.0,17.6,,,592.7,,2012.0,12.0,38.3,110
4.378,SIGUE_MURO,0,0,0,8.4,0.0,17.6,,,594.5,,2012.0,22.5,36.4,110
4.403,SIGUE_MURO,0,0,0,7.83,0.0,18.17,,,595.5,,2012.0,33.0,34.5,110
4.428,SIGUE_MURO,0,0,0,7.83,0.0,18.17,,,596.1,,2012.0,43.5,32.6,110
4.453,SIGUE_MURO,0,0,0,7.22,0.0,18.78,,,596.4,,2012.0,45.1,32.3,110
4.478,SIGUE_MURO,0,0,0,7.22,0.0,18.78,,,596.6,,2012.0,45.1,32.3,110
4.502,SIGUE_MURO,0,0,0,6.53,0.0,19.47,,,1146.6,,2180.3,46.7,35.5,122
4.527,SIGUE_MURO,0,0,0,6.53,0.0,19.47,,,1449.2,,2180.3,46.7,35.5,122
4.553,SIGUE_MURO,0,0,0,5.19,0.0,20.81,,,1615.5,,2180.3,49.9,34.9,122
4.579,SIGUE_MURO,0,0,0,5.19,0.0,20.81,,,1707.1,,2180.3,49.9,34.9,122
4.604,SIGUE_MURO,0,0,0,5.5,0.0,20.5,,,1757.4,,2180.3,49.2,35.0,122
4.628,SIGUE_MURO,-1,0,0,5.5,0.0,-31.5,926.0,1254.3,1785.1,1039.2,2180.3,38.7,37.2,122
4.653,SIGUE_MURO,-1,0,0,6.26,0.0,-32.26,926.0,1254.3,1800.3,1039.2,2180.3,28.2,39.3,122
4.678,SIGUE_MURO,-1,0,0,6.26,0.0,-32.26,926.0,1254.3,1808.7,1039.2,2180.3,17.6,41.4,122
4.701,SIGUE_MURO,-1,0,0,6.26,0.0,-6.26,,,1079.8,,,7.1,43.6,185
4.726,GIRO,-1,1,0,9.05,-90.0,-99.05,,,679.0,,,-3.4,31.5,185
4.751,GIRO,-1,1,0,9.05,-90.0,-99.05,,,458.5,,,-13.9,30.0,185
4.776,GIRO,-1,1,0,10.37,-90.0,-100.37,,,337.2,,,-24.5,28.5,185
4.801,GIRO,-1,1,0,10.37,-90.0,-100.37,,,270.5,,,-35.0,27.0,185
4.826,GIRO,-1,1,0,12.03,-90.0,-102.03,,,233.8,,,-45.5,25.4,185
4.851,GIRO,-1,1,0,12.03,-90.0,-102.03,,,213.7,,,-56.0,23.9,185
4.876,GIRO,-1,1,0,14.62,-90.0,-104.62,,,202.6,,,-66.6,22.4,185
4.903,GIRO,-1,1,0,14.62,-90.0,-104.62,,,1101.4,,,-77.1,22.0,206
4.929,GIRO,-1,1,0,15.3,-90.0,-105.3,,,1595.8,,,-87.6,22.0,206
4.953,GIRO,-1,1,0,15.3,-90.0,-105.3,,,1867.7,,,-98.1,22.0,206
4.979,GIRO,-1,1,0,15.3,-90.0,-105.3,,,2017.2,,,-100.0,22.0,206
5.004,GIRO,-1,1,0,15.0,-90.0,-105.0,,,2099.5,,,-100.0,22.0,206
5.029,GIRO,-1,1,0,15.0,-90.0,-105.0,,,2144.7,,,-100.0,22.0,206
5.054,GIRO,-1,1,0,13.73,-90.0,-103.73,,,2169.6,,,-100.0,22.0,206
5.079,GIRO,-1,1,0,13.73,-90.0,-103.73,,,2183.3,,,-100.0,22.0,206
5.104,GIRO,-1,1,0,12.11,-90.0,-102.11,510.8,1231.9,1849.0,,1742.7,-100.0,22.0,209
5.129,GIRO,-1,1,0,12.11,-90.0,-102.11,510.8,1231.9,1665.1,,1742.7,-100.0,22.0,209
5.154,GIRO,-1,1,0,7.82,-90.0,-97.82,510.8,1231.9,1563.9,,1742.7,-100.0,22.0,209
5.179,GIRO,-1,1,0,7.82,-90.0,-97.82,510.8,1231.9,1508.3,,1742.7,-100.0,22.0,209
5.204,GIRO,-1,1,0,5.35,-90.0,-95.35,510.8,1231.9,1477.7,,1742.7,-100.0,22.0,209
5.229,GIRO,-1,1,0,5.35,-90.0,-95.35,510.8,1231.9,1460.9,,1742.7,-100.0,22.0,209
5.254,GIRO,-1,1,0,3.03,-90.0,-93.03,510.8,1231.9,1451.6,,1742.7,-100.0,22.0,209
5.279,GIRO,-1,1,0,3.03,-90.0,-93.03,510.8,1231.9,1446.6,,1742.7,-100.0,22.0,209
5.303,GIRO,-1,1,0,3.03,-90.0,-93.03,595.4,,1321.6,,,-100.0,22.0,214
5.328,GIRO,-1,1,0,-1.36,-90.0,-88.64,641.9,,1252.9,,,-100.0,22.0,214
5.353,GIRO,-1,1,0,-1.36,-90.0,-88.64,667.5,,1215.1,,,-100.0,22.0,214
5.378,GIRO,-1,1,0,-3.37,-90.0,-86.63,681.5,,1194.3,,,-100.0,22.0,214
5.403,GIRO,-1,1,0,-3.37,-90.0,-86.63,689.3,,1182.8,,,-100.0,22.0,214
5.428,GIRO,-1,1,0,-5.26,-90.0,-84.74,693.5,,1176.5,,,-100.0,22.0,214
5.454,GIRO,-1,1,0,-5.26,-90.0,-84.74,695.9,,1173.1,,,-100.0,22.0,214
5.48,GIRO,-1,1,0,-8.41,-90.0,-81.59,697.2,,1171.2,,,-100.0,22.0,214
5.502,GIRO,-1,1,0,-8.41,-90.0,-81.59,,,1103.3,,,-100.0,22.0,214
5.527,GIRO,-1,1,0,-10.0,-90.0,-80.0,,,1066.0,,,-100.0,22.0,214
5.552,GIRO,-1,1,0,-10.0,-90.0,-80.0,,,1045.5,,,-100.0,22.0,214
5.577,GIRO,-1,1,0,-11.41,-90.0,-78.59,,,1034.2,,,-100.0,22.0,214
5.602,GIRO,-1,1,0,-11.41,-90.0,-78.59,,,1028.0,,,-100.0,22.0,214
5.627,GIRO,-1,1,0,-11.41,-90.0,-78.59,,,1024.6,,,-100.0,22.0,214
5.653,GIRO,-1,1,0,-14.03,-90.0,-75.97,,,1022.7,,,-100.0,22.0,214
5.678,GIRO,-1,1,0,-14.03,-90.0,-75.97,,,1021.7,,,-100.0,22.0,214
5.703,GIRO,-1,1,0,-15.5,-90.0,-74.5,,,983.1,,,-100.0,22.0,196
5.728,GIRO,-1,1,0,-15.5,-90.0,-74.5,,,961.9,,,-100.0,22.0,196
5.753,GIRO,-1,1,0,-18.55,-90.0,-71.45,,,950.2,,,-100.0,22.0,196
5.778,GIRO,-1,1,0,-18.55,-90.0,-71.45,,,943.8,,,-100.0,22.0,196
5.803,GIRO,-1,1,0,-20.47,-90.0,-69.53,,,940.3,,,-100.0,22.0,196
5.828,GIRO,-1,1,0,-20.47,-90.0,-69.53,,,938.4,,,-100.0,22.0,196
5.853,GIRO,-1,1,0,-22.54,-90.0,-67.46,,,937.3,,,-100.0,22.0,196
5.878,GIRO,-1,1,0,-22.54,-90.0,-67.46,,,936.7,,,-100.0,22.0,196
5.903,GIRO,-1,1,0,-26.9,-90.0,-63.1,,,936.4,,,-100.0,22.0,169
5.93,GIRO,-1,1,0,-26.9,-90.0,-63.1,,,936.2,,,-100.0,22.0,169
5.953,GIRO,-1,1,0,-26.9,-90.0,-63.1,,,936.1,,,-100.0,22.0,169
5.979,GIRO,-1,1,0,-29.27,-90.0,-60.73,,,936.0,,,-100.0,22.0,169
6.003,GIRO,-1,1,0,-29.27,-90.0,-60.73,,,936.0,,,-100.0,22.0,169
6.028,GIRO,-1,1,0,-31.64,-90.0,-58.36,,,936.0,,,-100.0,22.0,169
6.053,GIRO,-1,1,0,-31.64,-90.0,-58.36,,,936.0,,,-100.0,22.0,169
6.078,GIRO,-1,1,0,-36.07,-90.0,-53.93,,,936.0,,,-100.0,22.0,169
6.103,GIRO,-1,1,0,-36.07,-90.0,-53.93,,,936.0,,,-100.0,22.0,148
6.128,GIRO,-1,1,0,-38.0,-90.0,-52.0,,,936.0,,,-100.0,22.0,148
6.154,GIRO,-1,1,0,-38.0,-90.0,-52.0,,,936.0,,,-100.0,22.0,148
6.179,GIRO,-1,1,0,-39.75,-90.0,-50.25,,,936.0,,,-100.0,22.0,148
6.204,GIRO,-1,1,0,-39.75,-90.0,-50.25,,,936.0,,,-100.0,22.0,148
6.229,GIRO,-1,1,0,-42.93,-90.0,-47.07,,,936.0,,,-100.0,22.0,148
6.254,GIRO,-1,1,0,-42.93,-90.0,-47.07,,,936.0,,,-100.0,22.0,148
6.279,GIRO,-1,1,0,-42.93,-90.0,-47.07,,,936.0,,,-100.0,22.0,148
6.304,GIRO,-1,1,0,-44.39,-90.0,-45.61,,,965.8,,,-100.0,22.0,118
6.329,GIRO,-1,1,0,-44.39,-90.0,-45.61,,,982.2,,,-100.0,22.0,118
6.354,GIRO,-1,1,0,-45.71,-90.0,-44.29,,,991.3,,,-100.0,22.0,118
6.379,GIRO,-1,1,0,-45.71,-90.0,-44.29,,,996.2,,,-100.0,22.0,118
6.404,GIRO,-1,1,0,-48.58,-90.0,-41.42,,,999.0,,,-99.4,22.0,118
6.43,GIRO,-1,1,0,-48.58,-90.0,-41.42,,,1000.5,,,-99.4,22.0,118
6.455,GIRO,-1,1,0,-50.0,-90.0,-40.0,,,1001.3,,,-96.0,22.0,118
6.479,GIRO,-1,1,0,-50.0,-90.0,-40.0,,,1001.7,,,-96.0,22.0,118
6.505,GIRO,-1,1,0,-52.89,-90.0,-37.11,,,1036.5,,,-89.1,22.0,92
6.53,GIRO,-1,1,0,-52.89,-90.0,-37.11,,,1055.6,,,-89.1,22.0,92
6.555,GIRO,-1,1,0,-54.4,-90.0,-35.6,,,1066.2,,,-85.4,22.0,92
6.58,GIRO,-1,1,0,-54.4,-90.0,-35.6,,,1072.0,,,-85.4,22.0,92
