t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
0.017,SIGUE_MURO,0,0,0,-733.56,0.0,29.02,,,2200.0,,1283.3,10.5,42.9,48
0.042,SIGUE_MURO,0,0,0,-733.56,0.0,29.02,,,2200.0,,1283.3,21.0,40.7,48
0.067,SIGUE_MURO,0,0,0,-733.56,0.0,29.91,,,2200.0,,1258.7,31.6,38.6,48
0.092,SIGUE_MURO,0,0,0,-733.56,0.0,30.4,,,2200.0,,1258.7,42.1,36.5,48
0.117,SIGUE_MURO,0,0,0,-733.56,0.0,30.66,,,2200.0,,1258.7,52.6,34.3,48
0.143,SIGUE_MURO,0,0,0,-733.56,0.0,28.38,,,2200.0,,1187.7,63.2,32.2,48
0.167,SIGUE_MURO,0,0,0,-733.56,0.0,27.12,,,2200.0,,1187.7,65.1,31.8,48
0.193,SIGUE_MURO,0,0,0,-733.56,0.0,29.36,,,2200.0,,1244.9,70.5,30.7,48
0.218,SIGUE_MURO,0,0,0,-733.56,0.0,30.59,,,2200.0,,1244.9,73.4,30.1,48
0.243,SIGUE_MURO,0,0,0,-733.56,0.0,31.27,,,2200.0,,1244.9,75.0,29.8,48
0.268,SIGUE_MURO,0,0,0,-733.56,0.0,29.01,,,2200.0,,1179.4,69.6,30.9,48
0.293,SIGUE_MURO,0,0,0,-733.56,0.0,27.76,,,2200.0,,1179.4,66.6,31.5,48
0.318,SIGUE_MURO,0,0,0,-733.56,0.0,27.08,,,2200.0,,1179.4,65.0,31.8,48
0.343,SIGUE_MURO,0,0,0,-733.56,0.0,29.01,,,2200.0,,1254.0,69.6,30.9,48
0.368,SIGUE_MURO,0,0,0,-733.56,0.0,30.07,,,2200.0,,1254.0,72.2,30.4,48
0.393,SIGUE_MURO,0,0,0,-733.56,0.0,30.43,,,2200.0,,1260.1,73.0,30.2,48
0.418,SIGUE_MURO,0,0,0,-733.56,0.0,30.63,,,2200.0,,1260.1,73.5,30.1,48
0.443,SIGUE_MURO,0,0,0,-733.56,0.0,30.74,,,2200.0,,1260.1,73.8,30.1,48
0.468,SIGUE_MURO,0,0,0,-733.56,0.0,31.02,,,2200.0,,1254.0,74.5,29.9,48
0.493,SIGUE_MURO,0,0,0,-733.56,0.0,31.18,,,2200.0,,1254.0,74.8,29.8,48
0.518,SIGUE_MURO,0,0,0,-733.56,0.0,31.26,,,2200.0,,1254.0,75.0,29.8,48
0.544,SIGUE_MURO,0,0,0,-733.56,0.0,30.86,,,2200.0,,1266.4,74.1,30.0,48
0.569,SIGUE_MURO,0,0,0,-733.56,0.0,30.64,,,2200.0,,1266.4,73.5,30.1,48
0.594,SIGUE_MURO,0,0,0,-733.56,0.0,28.3,,,2200.0,,1189.4,67.9,31.2,48
0.619,SIGUE_MURO,0,0,0,-733.56,0.0,27.02,,,2200.0,,1189.4,64.8,31.9,48
0.644,SIGUE_MURO,0,0,0,-733.56,0.0,26.31,,,2200.0,,1189.4,63.2,32.2,48
0.67,SIGUE_MURO,0,0,0,-733.56,0.0,28.78,,,2200.0,,1248.7,69.1,31.0,48
0.694,SIGUE_MURO,0,0,0,-733.56,0.0,30.13,,,2200.0,,1248.7,72.3,30.4,48
0.719,SIGUE_MURO,0,0,0,-733.56,0.0,30.88,,,2200.0,,1248.7,74.1,30.0,48
0.744,SIGUE_MURO,0,0,0,-733.56,0.0,30.65,,,2200.0,,1266.4,73.6,30.1,48
0.769,SIGUE_MURO,0,0,0,-733.56,0.0,30.52,,,2200.0,,1266.4,73.3,30.2,48
0.794,SIGUE_MURO,0,0,0,-733.56,0.0,30.74,,,2200.0,,1258.7,73.8,30.1,48
0.819,SIGUE_MURO,0,0,0,-733.56,0.0,30.85,,,2200.0,,1258.7,74.0,30.0,48
0.844,SIGUE_MURO,0,0,0,-733.56,0.0,30.92,,,2200.0,,1258.7,74.2,30.0,48
0.869,SIGUE_MURO,0,0,0,-733.56,0.0,31.22,,,2200.0,,1273.7,74.9,29.8,48
0.894,SIGUE_MURO,0,0,0,-733.56,0.0,31.39,,,2200.0,,1273.7,75.3,29.7,48
0.92,SIGUE_MURO,0,0,0,-733.56,0.0,31.48,,,2200.0,,1273.7,75.6,29.7,48
0.944,SIGUE_MURO,0,0,0,-733.56,0.0,32.08,,,2200.0,,1258.7,77.0,29.4,48
0.969,SIGUE_MURO,0,0,0,-733.56,0.0,32.4,,,2200.0,,1258.7,77.8,29.3,48
0.995,SIGUE_MURO,0,0,0,-733.56,0.0,29.27,,,2200.0,,1189.4,70.3,30.8,48
1.02,SIGUE_MURO,0,0,0,-733.56,0.0,27.55,,,2200.0,,1189.4,66.1,31.6,48
1.045,SIGUE_MURO,0,0,0,-733.56,0.0,26.61,,,2200.0,,1189.4,63.9,32.1,48
1.07,SIGUE_MURO,0,0,0,-733.56,0.0,29.24,,,2200.0,,1240.4,70.2,30.8,48
1.096,SIGUE_MURO,0,0,0,-733.56,0.0,30.68,,,2200.0,,1240.4,73.6,30.1,48
1.12,SIGUE_MURO,0,0,0,-733.56,0.0,31.48,,,2200.0,,1240.4,75.5,29.7,48
1.145,SIGUE_MURO,0,0,0,-733.56,0.0,31.72,,,2200.0,,1246.0,76.1,29.6,48
1.17,SIGUE_MURO,0,0,0,-733.56,0.0,31.85,,,2200.0,,1246.0,76.4,29.5,48
1.195,SIGUE_MURO,0,0,0,-733.56,0.0,31.09,,,2200.0,,1268.9,74.6,29.9,48
1.22,SIGUE_MURO,0,0,0,-733.56,0.0,30.68,,,2200.0,,1268.9,73.6,30.1,48
1.245,SIGUE_MURO,0,0,0,-733.56,0.0,30.45,,,2200.0,,1268.9,73.1,30.2,48
1.27,SIGUE_MURO,0,0,0,-733.56,0.0,30.59,,,2200.0,,1261.5,73.4,30.1,48
1.295,SIGUE_MURO,0,0,0,-733.56,0.0,30.67,,,2200.0,,1261.5,73.6,30.1,48
1.322,SIGUE_MURO,0,0,0,-733.56,0.0,30.71,,,2200.0,,1261.5,73.7,30.1,48
1.346,SIGUE_MURO,0,0,0,-733.56,0.0,31.01,,,2200.0,,1254.0,74.4,29.9,48
1.371,SIGUE_MURO,0,0,0,-733.56,0.0,31.17,,,2200.0,,1254.0,74.8,29.9,48
1.396,SIGUE_MURO,0,0,0,-733.56,0.0,31.54,,,2200.0,,1246.0,75.7,29.7,48
1.421,SIGUE_MURO,0,0,0,-733.56,0.0,31.75,,,2200.0,,1246.0,76.2,29.6,48
1.446,SIGUE_MURO,0,0,0,-733.56,0.0,31.87,,,2200.0,,1246.0,76.5,29.5,48
1.471,SIGUE_MURO,0,0,0,-733.56,0.0,29.49,,,2200.0,,1175.3,70.8,30.7,48
1.496,SIGUE_MURO,0,0,0,0.0,0.0,14.62,,,2200.0,,1175.3,60.2,32.8,48
1.521,SIGUE_MURO,0,0,0,0.0,0.0,13.9,,,2200.0,,1175.3,49.7,34.9,48
1.546,SIGUE_MURO,0,0,0,0.0,0.0,15.89,,,2200.0,,1247.4,39.2,37.1,48
1.571,SIGUE_MURO,0,0,0,0.0,0.0,16.99,,,2200.0,,1247.4,40.8,36.7,48
1.596,SIGUE_MURO,0,0,0,0.0,0.0,17.31,,,2200.0,,1255.3,41.5,36.6,48
1.621,SIGUE_MURO,0,0,0,0.0,0.0,17.48,,,2200.0,,1255.3,42.0,36.5,48
1.646,SIGUE_MURO,0,0,0,0.0,0.0,17.58,,,2200.0,,1255.3,42.2,36.5,48
1.671,SIGUE_MURO,0,0,0,-0.04,0.0,22.04,,,2200.0,,1365.6,52.7,34.3,47
1.698,SIGUE_MURO,0,0,0,-0.04,0.0,24.47,,,2200.0,,1365.6,58.7,33.1,47
1.722,SIGUE_MURO,0,0,0,-0.06,0.0,25.83,,,2200.0,,1365.6,62.0,32.4,47
1.745,SIGUE_MURO,0,0,0,-0.06,0.0,0.06,,,2200.0,,,51.5,34.6,49
1.77,SIGUE_MURO,0,0,0,0.71,0.0,-0.71,,,2200.0,,,40.9,36.7,49
1.796,SIGUE_MURO,0,0,0,0.71,0.0,-0.71,,,2200.0,,,30.4,38.8,47
1.821,SIGUE_MURO,0,0,0,1.92,0.0,-1.92,,,2200.0,,,19.9,41.0,47
1.846,SIGUE_MURO,0,0,0,1.92,0.0,-1.92,,,2200.0,,,9.4,43.1,47
1.871,SIGUE_MURO,0,0,0,3.14,0.0,-3.14,,,2200.0,,,-1.2,44.8,57
1.896,SIGUE_MURO,0,0,0,3.14,0.0,-3.14,,,2200.0,,,-7.5,43.5,57
1.921,SIGUE_MURO,0,0,0,6.4,0.0,-6.4,,,2200.0,,,-15.4,41.9,57
1.946,SIGUE_MURO,0,0,0,6.4,0.0,-6.4,,,2200.0,,,-15.4,41.9,67
1.971,SIGUE_MURO,0,0,0,6.4,0.0,-6.4,,,2200.0,,,-15.4,41.9,67
1.996,SIGUE_MURO,0,0,0,8.1,0.0,-8.1,,,2200.0,,,-19.4,41.1,77
2.021,SIGUE_MURO,0,0,0,8.1,0.0,-8.1,,,2200.0,,,-19.4,41.1,77
2.046,SIGUE_MURO,0,0,0,11.31,0.0,-11.31,,,2200.0,,,-27.1,39.5,77
2.071,SIGUE_MURO,0,0,0,11.31,0.0,-11.31,,,2200.0,,,-27.1,39.5,87
2.096,SIGUE_MURO,0,0,0,12.03,0.0,-12.03,,,2200.0,,,-28.9,39.2,87
2.121,SIGUE_MURO,0,0,0,12.03,0.0,-12.03,,,2200.0,,,-28.9,39.2,87
2.146,SIGUE_MURO,0,0,0,11.78,0.0,-11.78,,,2200.0,,,-28.3,39.3,87
2.171,SIGUE_MURO,0,0,0,11.78,0.0,-11.78,,,2200.0,,,-28.3,39.3,87
2.198,SIGUE_MURO,0,0,0,10.74,0.0,-10.74,,,2200.0,,,-25.8,39.8,84
2.222,SIGUE_MURO,0,0,0,10.74,0.0,-10.74,,,2200.0,,,-25.8,39.8,84
2.247,SIGUE_MURO,0,0,0,9.97,0.0,-9.97,,,2200.0,,,-23.9,40.2,84
2.272,SIGUE_MURO,0,0,0,9.97,0.0,-9.97,,,2200.0,,,-23.9,40.2,78
2.297,SIGUE_MURO,0,0,0,9.97,0.0,-9.97,,,2200.0,,,-23.9,40.2,78
2.322,SIGUE_MURO,0,0,0,8.71,0.0,-8.71,,,2200.0,,,-20.9,40.8,78
2.347,SIGUE_MURO,0,0,0,8.71,0.0,-8.71,,,2200.0,,,-20.9,40.8,72
2.372,SIGUE_MURO,0,0,0,6.37,0.0,-6.37,,,2200.0,,,-15.3,41.9,72
2.397,SIGUE_MURO,0,0,0,6.37,0.0,-6.37,,,2200.0,,,-15.3,41.9,65
2.422,SIGUE_MURO,0,0,0,5.28,0.0,-5.28,,,2200.0,,,-12.7,42.4,65
2.448,SIGUE_MURO,0,0,0,5.28,0.0,-5.28,,,2200.0,,,-12.7,42.4,65
2.472,SIGUE_MURO,0,0,0,4.22,0.0,-4.22,,,2200.0,,,-10.1,42.9,58
2.497,SIGUE_MURO,0,0,0,4.22,0.0,-4.22,,,2200.0,,,-10.1,42.9,58
2.522,SIGUE_MURO,0,0,0,1.86,0.0,-1.86,,,2200.0,,,-4.5,44.1,58
2.547,SIGUE_MURO,0,0,0,1.86,0.0,-1.86,,,2200.0,,,-4.5,44.1,50
2.572,SIGUE_MURO,0,0,0,0.73,0.0,-0.73,,,2200.0,,,-1.8,44.6,50
2.597,SIGUE_MURO,0,0,0,0.73,0.0,-0.73,,,2200.0,,,-1.8,44.6,43
2.622,SIGUE_MURO,0,0,0,0.73,0.0,-0.73,,,2200.0,,,-1.8,44.6,43
2.648,SIGUE_MURO,0,0,0,-0.39,0.0,0.39,,,2200.0,,,0.9,44.8,43
2.673,SIGUE_MURO,0,0,0,-0.39,0.0,0.39,,,2200.0,,,0.9,44.8,36
2.698,SIGUE_MURO,0,0,0,-2.38,0.0,2.38,,,2200.0,,,5.7,43.8,36
2.723,SIGUE_MURO,0,0,0,-2.38,0.0,2.38,,,2200.0,,,5.7,43.8,36
2.748,SIGUE_MURO,0,0,0,-3.19,0.0,3.19,,,2200.0,,,7.7,43.4,32
2.773,SIGUE_MURO,0,0,0,-3.19,0.0,3.19,,,2200.0,,,7.7,43.4,32
2.798,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,2200.0,,,10.2,42.9,28
2.823,SIGUE_MURO,0,0,0,-4.27,0.0,4.27,,,2200.0,,,10.2,42.9,28
2.848,SIGUE_MURO,0,0,0,-4.77,0.0,4.77,,,2200.0,,,11.4,42.7,28
2.873,SIGUE_MURO,0,0,0,-4.77,0.0,4.77,,,2200.0,,,11.4,42.7,27
2.898,SIGUE_MURO,0,0,0,-5.11,0.0,5.11,,,2200.0,,,12.3,42.5,27
2.923,SIGUE_MURO,0,0,0,-5.11,0.0,5.11,,,2200.0,,,12.3,42.5,25
2.949,SIGUE_MURO,0,0,0,-5.11,0.0,5.11,,,2200.0,,,12.3,42.5,25
2.973,SIGUE_MURO,0,0,0,-5.29,0.0,5.29,,,2200.0,,,12.7,42.4,25
2.998,SIGUE_MURO,0,0,0,-5.29,0.0,5.29,,,2200.0,,,12.7,42.4,23
3.023,SIGUE_MURO,0,0,0,-5.2,0.0,5.2,,,2200.0,,,12.5,42.5,23
3.048,SIGUE_MURO,0,0,0,-5.2,0.0,5.2,,,2200.0,,,12.5,42.5,23
3.074,SIGUE_MURO,0,0,0,-5.15,0.0,5.15,,,2200.0,,,12.4,42.5,23
3.099,SIGUE_MURO,0,0,0,-5.15,0.0,5.15,,,2200.0,,,12.4,42.5,23
3.124,SIGUE_MURO,0,0,0,-4.88,0.0,4.88,,,2200.0,,,11.7,42.6,24
3.149,SIGUE_MURO,0,0,0,-4.88,0.0,4.88,,,2200.0,,,11.7,42.6,24
3.174,SIGUE_MURO,0,0,0,-4.79,0.0,4.79,,,2200.0,,,11.5,42.7,24
3.199,SIGUE_MURO,0,0,0,-4.79,0.0,4.79,,,2200.0,,,11.5,42.7,25
3.224,SIGUE_MURO,0,0,0,-4.6,0.0,4.6,,,2200.0,,,11.0,42.8,25
3.249,SIGUE_MURO,0,0,0,-4.6,0.0,4.6,,,2200.0,,,11.0,42.8,25
3.274,SIGUE_MURO,0,0,0,-4.6,0.0,4.6,,,2200.0,,,11.0,42.8,26
3.299,SIGUE_MURO,0,0,0,-4.3,0.0,4.3,,,2200.0,,,10.3,42.9,26
3.324,SIGUE_MURO,0,0,0,-4.3,0.0,4.3,,,2200.0,,,10.3,42.9,27
3.35,SIGUE_MURO,0,0,0,-4.11,0.0,4.11,,,2200.0,,,9.9,43.0,27
3.374,SIGUE_MURO,0,0,0,-4.11,0.0,4.11,,,2200.0,,,9.9,43.0,27
3.399,SIGUE_MURO,0,0,0,-4.07,0.0,4.07,,,2200.0,,,9.8,43.0,27
3.424,SIGUE_MURO,0,0,0,-4.07,0.0,4.07,,,2200.0,,,9.8,43.0,27
3.449,SIGUE_MURO,0,0,0,-3.86,0.0,3.86,,,2200.0,,,9.3,43.1,27
3.474,SIGUE_MURO,0,0,0,-3.86,0.0,3.86,,,2200.0,,,9.3,43.1,27
3.5,SIGUE_MURO,0,0,0,-3.77,0.0,3.77,,,2200.0,,,9.0,43.2,27
3.525,SIGUE_MURO,0,0,0,-3.77,0.0,3.77,,,2200.0,,,9.0,43.2,26
3.55,SIGUE_MURO,0,0,0,-3.52,0.0,3.52,,,2200.0,,,8.4,43.3,26
3.575,SIGUE_MURO,0,0,0,-3.52,0.0,3.52,,,2200.0,,,8.4,43.3,26
3.6,SIGUE_MURO,0,0,0,-3.52,0.0,3.52,,,2200.0,,,8.4,43.3,25
3.625,SIGUE_MURO,0,0,0,-3.43,0.0,3.43,,,2200.0,,,8.2,43.3,25
3.65,SIGUE_MURO,0,0,0,-3.43,0.0,3.43,,,2200.0,,,8.2,43.3,25
3.675,SIGUE_MURO,0,0,0,-3.32,0.0,3.32,,,2200.0,,,8.0,43.4,24
3.7,SIGUE_MURO,0,0,0,-3.32,0.0,3.32,,,2200.0,,,8.0,43.4,24
3.725,SIGUE_MURO,0,0,0,-2.95,0.0,2.95,,,2200.0,,,7.1,43.6,23
3.75,SIGUE_MURO,0,0,0,-2.95,0.0,2.95,,,2200.0,,,7.1,43.6,23
3.775,SIGUE_MURO,0,0,0,-2.8,0.0,2.8,,,2200.0,,,6.7,43.6,23
3.8,SIGUE_MURO,0,0,0,-2.8,0.0,2.8,,,2200.0,,,6.7,43.6,22
3.826,SIGUE_MURO,0,0,0,-2.59,0.0,2.59,,,2200.0,,,6.2,43.7,22
3.851,SIGUE_MURO,0,0,0,-2.59,0.0,2.59,,,2200.0,,,6.2,43.7,22
3.875,SIGUE_MURO,0,0,0,-2.36,0.0,2.36,,,2200.0,,,5.7,43.9,10
3.9,SIGUE_MURO,0,0,0,-2.36,0.0,2.36,,,2200.0,,,5.7,43.9,10
3.926,SIGUE_MURO,0,0,0,-2.36,0.0,2.36,,,2200.0,,,5.7,43.9,7
3.951,SIGUE_MURO,0,0,0,-2.24,0.0,2.24,,,2200.0,,,5.4,43.9,7
3.976,SIGUE_MURO,0,0,0,-2.24,0.0,2.24,,,2200.0,,,5.4,43.9,7
4.001,SIGUE_MURO,0,0,0,-2.05,0.0,2.05,,,2200.0,,,4.9,44.0,6
4.026,SIGUE_MURO,0,0,0,-2.05,0.0,2.05,,,2200.0,,,4.9,44.0,6
4.051,SIGUE_MURO,0,0,0,-1.77,0.0,1.77,,,2200.0,,,4.2,44.1,6
4.075,SIGUE_MURO,0,0,0,-1.77,0.0,1.77,,,2200.0,,,4.2,44.1,7
4.1,SIGUE_MURO,0,0,0,-1.67,0.0,1.67,,,2200.0,,,4.0,44.2,7
4.125,SIGUE_MURO,0,0,0,-1.67,0.0,1.67,,,2200.0,,,4.0,44.2,23
4.15,SIGUE_MURO,0,0,0,-1.51,0.0,1.51,,,2200.0,,,3.6,44.3,23
4.177,SIGUE_MURO,0,0,0,-1.51,0.0,1.51,,,2200.0,,,3.6,44.3,23
4.201,SIGUE_MURO,0,0,0,-1.12,0.0,1.12,,,2200.0,,,2.7,44.5,23
4.226,SIGUE_MURO,0,0,0,-1.12,0.0,1.12,,,2200.0,,,2.7,44.5,23
4.251,SIGUE_MURO,0,0,0,-1.12,0.0,1.12,,,2200.0,,,2.7,44.5,23
4.277,SIGUE_MURO,0,0,0,-1.07,0.0,1.07,,,2200.0,,,2.6,44.5,48
4.302,SIGUE_MURO,0,0,0,-1.07,0.0,1.07,,,2200.0,,,2.6,44.5,48
4.327,SIGUE_MURO,0,0,0,-0.82,0.0,0.82,,,2200.0,,,2.0,44.6,57
4.352,SIGUE_MURO,0,0,0,-0.82,0.0,0.82,,,2200.0,,,2.0,44.6,57
4.377,SIGUE_MURO,0,0,0,-0.74,0.0,0.74,,,2200.0,,,1.8,44.6,57
4.401,SIGUE_MURO,0,0,0,-0.74,0.0,0.74,,,2200.0,,,1.8,44.6,70
4.426,SIGUE_MURO,0,0,0,-0.72,0.0,0.72,,,2200.0,,,1.7,44.7,70
4.451,SIGUE_MURO,0,0,0,-0.72,0.0,0.72,,,2200.0,,,1.7,44.7,70
4.476,SIGUE_MURO,0,0,0,-0.7,0.0,0.7,,,2200.0,,,1.7,44.7,67
4.501,SIGUE_MURO,0,0,0,-0.7,0.0,0.7,,,2200.0,,,1.7,44.7,67
4.526,SIGUE_MURO,0,0,0,-0.7,0.0,0.7,,,2200.0,,,1.7,44.7,72
4.551,SIGUE_MURO,0,0,0,-0.7,0.0,0.7,,,2200.0,,,1.7,44.7,72
4.576,SIGUE_MURO,0,0,0,-0.7,0.0,0.7,,,2200.0,,,1.7,44.7,72
4.601,SIGUE_MURO,0,0,0,-0.64,0.0,0.64,,,2200.0,,,1.5,44.7,73
4.626,SIGUE_MURO,0,0,0,-0.64,0.0,0.64,,,2200.0,,,1.5,44.7,73
4.651,SIGUE_MURO,0,0,0,-0.59,0.0,0.59,,,2200.0,,,1.4,44.7,73
4.677,SIGUE_MURO,0,0,0,-0.59,0.0,0.59,,,2200.0,,,1.4,44.7,79
4.702,SIGUE_MURO,0,0,0,-0.51,0.0,0.51,,,2200.0,,,1.2,44.8,79
4.727,SIGUE_MURO,0,0,0,-0.51,0.0,0.51,,,2200.0,,,1.2,44.8,84
4.752,SIGUE_MURO,0,0,0,-0.65,0.0,0.65,,,2200.0,,,1.6,44.7,84
4.777,SIGUE_MURO,0,0,0,-0.65,0.0,0.65,,,2200.0,,,1.6,44.7,84
4.803,SIGUE_MURO,0,0,0,-0.63,0.0,0.63,,,2200.0,,,1.5,44.7,96
