t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
1.746,SIGUE_MURO,1,0,0,0.12,0.0,29.85,407.9,557.0,2021.5,,962.3,-26.3,39.7,177
1.771,SIGUE_MURO,1,0,0,0.12,0.0,29.91,406.9,556.8,2021.5,,962.3,-15.8,41.8,177
1.796,SIGUE_MURO,1,0,0,-0.85,0.0,30.93,406.4,556.8,2021.5,,962.3,-5.3,43.9,177
1.822,SIGUE_MURO,1,0,0,-0.85,0.0,30.99,406.1,556.7,2021.5,,962.3,5.3,43.9,177
1.846,SIGUE_MURO,1,0,0,-0.85,0.0,30.93,432.8,562.5,1987.6,,1035.1,15.8,41.8,180
1.871,SIGUE_MURO,1,0,0,-1.93,0.0,31.95,447.5,565.7,1969.0,,1035.1,26.3,39.7,180
1.896,SIGUE_MURO,1,0,0,-1.93,0.0,31.88,455.6,567.5,1958.7,,1035.1,36.8,37.5,180
1.921,SIGUE_MURO,1,0,0,-3.24,0.0,33.12,460.1,568.4,1953.1,,1035.1,47.4,35.4,180
1.946,SIGUE_MURO,1,0,0,-3.24,0.0,33.04,462.5,569.0,1950.0,,1035.1,57.9,33.3,180
1.971,SIGUE_MURO,1,0,0,-5.0,0.0,34.73,463.8,569.2,1948.3,,1035.1,68.4,31.1,180
1.996,SIGUE_MURO,1,0,0,-5.0,0.0,34.65,464.6,569.4,1947.3,,1035.1,78.9,29.0,180
2.022,SIGUE_MURO,1,0,0,-5.08,0.0,34.66,465.0,569.5,1946.8,,1035.1,83.2,28.2,180
2.046,SIGUE_MURO,1,0,0,-5.08,0.0,34.58,448.5,577.2,1980.4,,1014.8,83.0,28.2,171
2.071,SIGUE_MURO,1,0,0,-4.47,0.0,33.9,439.4,581.4,1998.9,,1014.8,81.4,28.5,171
2.096,SIGUE_MURO,1,0,0,-4.47,0.0,33.82,434.4,583.7,2009.0,,1014.8,81.2,28.6,171
2.122,SIGUE_MURO,1,0,0,-4.47,0.0,33.75,431.6,585.0,2014.6,,1014.8,81.0,28.6,171
2.147,SIGUE_MURO,1,0,0,-0.95,0.0,30.15,430.1,585.7,2017.7,,1014.8,72.4,30.3,171
2.171,SIGUE_MURO,1,0,0,-0.95,0.0,30.08,429.3,586.1,2019.4,,1014.8,72.2,30.4,171
2.197,SIGUE_MURO,1,0,0,1.78,0.0,27.28,428.8,586.3,2020.3,,1014.8,65.5,31.7,171
2.222,SIGUE_MURO,1,0,0,1.78,0.0,27.21,428.6,586.4,2020.8,,1014.8,65.3,31.8,171
2.248,SIGUE_MURO,1,0,0,4.99,0.0,24.05,442.1,575.7,2021.1,,1021.3,57.7,33.3,164
2.272,SIGUE_MURO,1,0,0,4.99,0.0,24.1,449.6,569.8,2021.3,,1021.3,57.9,33.3,164
2.297,SIGUE_MURO,1,0,0,11.14,0.0,18.03,453.7,566.6,2021.4,,1021.3,47.3,35.4,164
2.322,SIGUE_MURO,1,0,0,11.14,0.0,18.11,456.0,564.8,2021.4,,1021.3,43.5,36.2,164
2.347,SIGUE_MURO,1,0,0,14.15,0.0,15.17,457.2,563.8,2021.4,,1021.3,36.4,37.6,164
2.372,SIGUE_MURO,1,0,0,14.15,0.0,15.25,457.9,563.3,2021.4,,1021.3,36.6,37.6,164
2.397,SIGUE_MURO,1,0,0,17.26,0.0,12.21,458.3,563.0,2021.5,,1021.3,29.3,39.1,164
2.423,SIGUE_MURO,1,0,0,17.26,0.0,12.29,458.5,562.8,2021.5,,1021.3,29.5,39.0,164
2.447,SIGUE_MURO,1,0,0,17.26,0.0,12.29,787.3,515.3,2101.8,,1646.4,29.5,39.0,173
2.472,SIGUE_MURO,1,0,0,23.35,0.0,6.2,968.1,489.2,2146.0,,1646.4,19.0,41.2,173
2.497,SIGUE_MURO,1,0,0,23.35,0.0,6.2,1067.5,474.9,2170.3,,1646.4,14.9,42.0,173
2.522,SIGUE_MURO,1,0,0,26.66,0.0,2.89,1122.2,467.0,2183.7,,1646.4,6.9,43.6,173
2.547,SIGUE_MURO,1,0,0,26.66,0.0,2.89,1152.3,462.6,2191.0,,1646.4,6.9,43.6,173
2.573,SIGUE_MURO,1,0,0,32.86,0.0,-3.31,1168.9,460.2,2195.1,,1646.4,-3.6,44.3,173
2.598,SIGUE_MURO,1,0,0,32.86,0.0,-3.31,1178.0,458.9,2197.3,,1646.4,-8.0,43.4,173
2.623,SIGUE_MURO,1,0,0,35.33,0.0,-5.78,1183.0,458.2,2198.5,,1646.4,-13.9,42.2,173
2.646,SIGUE_MURO,1,0,0,35.33,0.0,-31.78,,,2199.2,,,-24.4,40.1,155
2.673,SIGUE_MURO,1,0,0,37.7,0.0,-34.15,,,2199.5,,,-34.9,37.9,155
2.697,SIGUE_MURO,1,0,0,37.7,0.0,-34.15,,,2199.8,,,-45.5,35.8,155
2.722,SIGUE_MURO,1,0,0,41.37,0.0,-37.82,,,2199.9,,,-56.0,33.7,155
2.747,SIGUE_MURO,1,0,0,41.37,0.0,-37.82,,,2199.9,,,-66.5,31.5,155
2.772,SIGUE_MURO,1,0,0,41.37,0.0,-37.82,,,2200.0,,,-77.0,29.4,155
2.798,SIGUE_MURO,1,0,0,42.67,0.0,-39.12,,,2200.0,,,-87.6,27.3,155
2.821,SIGUE_MURO,1,0,0,42.67,0.0,-39.12,,,1454.0,,,-93.9,26.0,138
2.846,SIGUE_MURO,1,0,0,43.61,0.0,-40.06,,,1043.7,,,-96.2,25.5,138
2.871,SIGUE_MURO,1,0,0,43.61,0.0,-40.06,,,818.0,,,-96.2,25.5,138
2.896,GIRO,1,1,0,43.98,90.0,49.57,,,693.9,,,-85.6,22.0,138
2.921,GIRO,1,1,0,43.98,90.0,49.57,,,625.6,,,-75.1,22.0,138
2.946,GIRO,1,1,0,43.32,90.0,50.23,,,588.1,,,-64.6,22.7,138
2.971,GIRO,1,1,0,43.32,90.0,50.23,,,567.5,,,-54.1,24.2,138
2.996,GIRO,1,1,0,41.92,90.0,51.63,,,556.1,,,-43.5,25.7,138
3.021,GIRO,1,1,0,41.92,90.0,51.63,,,522.0,,,-33.0,27.2,149
3.046,GIRO,1,1,0,37.58,90.0,55.97,,,503.2,,,-22.5,28.8,149
3.071,GIRO,1,1,0,37.58,90.0,55.97,,,492.9,,,-12.0,30.3,149
3.096,GIRO,1,1,0,37.58,90.0,55.97,,,487.2,,,-1.4,31.8,149
3.122,GIRO,1,1,0,35.42,90.0,58.13,,,484.1,,,9.1,30.7,149
3.147,GIRO,1,1,0,35.42,90.0,58.13,,,482.4,,,19.6,29.2,149
3.172,GIRO,1,1,0,33.4,90.0,60.15,,,481.5,,,30.2,27.7,149
3.197,GIRO,1,1,0,33.4,90.0,60.15,,,480.9,,,40.7,26.1,149
3.223,GIRO,1,1,0,30.61,90.0,62.94,,,463.3,,,51.2,24.6,164
3.248,GIRO,1,1,0,30.61,90.0,62.94,,,453.6,,,61.7,23.1,164
3.273,GIRO,1,1,0,29.79,90.0,63.76,,,448.3,,,72.3,22.0,164
3.298,GIRO,1,1,0,29.79,90.0,63.76,,,445.3,,,82.8,22.0,164
3.323,GIRO,1,1,0,30.24,90.0,63.31,,,443.7,,,93.3,22.0,164
3.349,GIRO,1,1,0,30.24,90.0,63.31,,,442.8,,,100.0,22.0,164
3.373,GIRO,1,1,0,31.26,90.0,62.29,,,442.4,,,100.0,22.0,164
3.398,GIRO,1,1,0,31.26,90.0,62.29,,,442.1,,,100.0,22.0,164
3.424,GIRO,1,1,0,31.26,90.0,62.29,,,417.0,,,100.0,22.0,178
3.449,GIRO,1,1,0,32.92,90.0,60.63,,,403.2,,,100.0,22.0,178
3.474,GIRO,1,1,0,32.92,90.0,60.63,,,395.7,,,100.0,22.0,178
3.498,GIRO,1,1,0,37.0,90.0,56.55,,,391.5,,,100.0,22.0,178
3.524,GIRO,1,1,0,37.0,90.0,56.55,,,389.2,,,100.0,22.0,178
3.549,GIRO,1,1,0,39.81,90.0,53.74,,,387.9,,,100.0,22.0,178
3.575,GIRO,1,1,0,39.81,90.0,53.74,,,387.2,,,100.0,22.0,178
3.599,GIRO,1,1,0,42.19,90.0,51.36,,,386.9,,,100.0,22.0,178
3.623,GIRO,1,1,0,42.19,90.0,51.36,,,382.0,,,100.0,22.0,164
3.648,GIRO,1,1,0,47.42,90.0,46.13,,,379.3,,,100.0,22.0,164
3.674,GIRO,1,1,0,47.42,90.0,46.13,,,377.8,,,100.0,22.0,164
3.698,GIRO,1,1,0,49.97,90.0,43.58,,,377.0,,,100.0,22.0,164
3.723,GIRO,1,1,0,49.97,90.0,43.58,,,376.5,,,100.0,22.0,164
3.748,GIRO,1,1,0,49.97,90.0,43.58,,,376.3,,,100.0,22.0,164
3.774,GIRO,1,1,0,52.56,90.0,40.99,,,376.1,,,98.4,22.0,164
3.798,GIRO,1,1,0,52.56,90.0,40.99,,,376.1,,,98.4,22.0,164
3.827,GIRO,1,1,0,57.35,90.0,36.2,78.9,,346.3,764.8,,87.8,22.0,116
3.852,GIRO,1,1,0,57.35,90.0,36.2,78.9,,329.9,764.8,,86.9,22.0,116
3.877,GIRO,1,1,0,59.88,90.0,33.67,78.9,,320.9,764.8,,80.8,22.0,116
3.902,GIRO,1,1,0,59.88,90.0,33.67,78.9,,315.9,764.8,,80.8,22.0,116
3.925,GIRO,1,1,0,62.1,90.0,31.45,78.9,,313.2,764.8,,75.5,22.0,116
3.95,GIRO,1,1,0,62.1,90.0,31.45,78.9,,311.7,764.8,,75.5,22.0,116
3.975,GIRO,1,1,0,66.99,90.0,26.56,78.9,,310.9,764.8,,64.9,22.6,116
4.001,GIRO,1,1,0,66.99,90.0,26.56,78.9,,310.4,764.8,,63.7,22.8,116
4.025,GIRO,1,1,0,69.33,90.0,24.22,127.5,,1160.7,,,58.1,23.6,119
4.05,GIRO,1,1,0,69.33,90.0,24.22,154.3,,1628.4,,,58.1,23.6,119
4.075,GIRO,1,1,0,69.33,90.0,24.22,169.0,,1885.6,,,58.1,23.6,119
4.102,GIRO,1,1,0,74.11,90.0,19.44,177.1,,2027.1,,,47.6,25.1,119
4.126,GIRO,1,1,0,74.11,90.0,19.44,181.6,,2104.9,,,46.6,25.3,119
4.15,GIRO,1,1,0,76.53,90.0,17.02,184.0,,2147.7,,,40.8,26.1,119
4.175,GIRO,1,1,0,76.53,90.0,17.02,185.4,,2171.2,,,40.8,26.1,119
4.2,GIRO,1,1,0,78.92,90.0,14.63,186.1,,2184.2,,,35.1,26.9,119
4.227,GIRO,1,1,0,78.92,90.0,14.63,210.1,,1963.7,,,35.1,26.9,150
4.252,SIGUE_MURO,1,1,0,83.63,90.0,8.04,223.3,,1842.4,,,24.6,40.0,150
4.277,SIGUE_MURO,1,1,0,83.63,90.0,9.2,230.5,,1775.7,,,22.1,40.5,150
4.302,SIGUE_MURO,1,1,0,85.81,90.0,7.65,234.5,,1739.0,,,18.4,41.3,150
4.327,SIGUE_MURO,1,1,0,85.81,90.0,8.0,236.7,,1718.8,,,19.2,41.1,150
4.353,SIGUE_MURO,1,1,0,87.96,90.0,6.05,237.9,,1707.7,,,14.5,42.1,150
4.377,SIGUE_MURO,1,1,0,87.96,90.0,6.15,238.6,,1701.6,,,14.8,42.0,150
4.402,SIGUE_MURO,1,1,0,87.96,90.0,6.21,238.9,,1698.3,,,14.9,42.0,150
4.426,SIGUE_MURO,1,1,0,92.09,90.0,1.05,232.5,,1672.6,793.2,,4.4,44.1,136
4.452,SIGUE_MURO,1,1,0,92.09,90.0,0.48,228.9,,1658.4,793.2,,1.2,44.8,136
4.476,SIGUE_MURO,1,1,0,93.94,90.0,-1.68,227.0,,1650.6,793.2,,-4.0,44.2,136
4.501,SIGUE_MURO,1,1,0,93.94,90.0,-1.85,225.9,,1646.4,793.2,,-4.4,44.1,136
4.526,SIGUE_MURO,1,1,0,95.85,90.0,-3.85,225.3,,1644.0,793.2,,-9.2,43.1,136
4.553,SIGUE_MURO,1,1,0,95.85,90.0,-3.9,225.0,,1642.7,793.2,,-9.4,43.1,136
4.577,SIGUE_MURO,1,1,0,99.5,90.0,-7.58,224.8,,1642.0,793.2,,-18.2,41.3,136
4.602,SIGUE_MURO,1,1,0,99.5,90.0,-7.6,224.7,,1641.6,793.2,,-18.2,41.3,136
4.628,SIGUE_MURO,1,1,0,101.23,90.0,18.32,520.9,,1597.9,,,-7.7,43.4,148
4.652,SIGUE_MURO,1,1,0,101.23,90.0,18.32,683.8,,1573.9,,,2.8,44.4,148
4.678,SIGUE_MURO,1,1,0,103.74,90.0,15.81,773.4,,1560.7,,,13.3,42.3,148
4.703,SIGUE_MURO,1,1,0,103.74,90.0,15.81,822.6,,1553.4,,,23.9,40.2,148
4.727,SIGUE_MURO,1,1,0,103.74,90.0,15.81,849.7,,1549.4,,,34.4,38.0,148
4.753,SIGUE_MURO,1,1,0,104.52,90.0,15.03,864.6,,1547.2,,,36.1,37.7,148
4.778,SIGUE_MURO,1,1,0,104.52,90.0,15.03,872.8,,1546.0,,,36.1,37.7,148
4.803,SIGUE_MURO,1,1,0,105.28,90.0,14.27,877.3,,1545.3,,,34.2,38.1,148
4.829,SIGUE_MURO,1,1,0,105.28,90.0,14.27,1030.1,,1566.0,,,34.2,38.1,156
4.853,SIGUE_MURO,1,1,0,106.25,90.0,13.3,1114.1,,1577.4,,,31.9,38.5,156
4.88,SIGUE_MURO,1,1,0,106.25,90.0,13.3,1160.3,,1583.7,,,31.9,38.5,156
4.904,SIGUE_MURO,1,1,0,107.29,90.0,12.26,1185.7,,1587.1,,,29.4,39.0,156
4.929,SIGUE_MURO,1,1,0,107.29,90.0,12.26,1199.7,,1589.0,,,29.4,39.0,156
4.954,SIGUE_MURO,1,1,0,109.17,90.0,10.38,1207.3,,1590.1,,,24.9,40.0,156
4.979,SIGUE_MURO,1,1,0,109.17,90.0,10.38,1211.6,,1590.6,,,24.9,40.0,156
5.004,SIGUE_MURO,1,1,0,113.37,90.0,6.18,1213.9,,1590.9,,,14.8,42.0,156
5.028,SIGUE_MURO,1,1,0,113.37,90.0,-10.82,,776.2,1591.1,,,4.3,44.1,151
5.052,SIGUE_MURO,1,1,0,113.37,90.0,-10.82,,776.2,1591.2,,,-6.2,43.7,151
5.077,SIGUE_MURO,1,1,0,115.43,90.0,-12.88,,776.2,1591.3,,,-16.8,41.6,151
5.104,SIGUE_MURO,1,1,0,115.43,90.0,-12.88,,776.2,1591.3,,,-27.3,39.5,151
5.128,SIGUE_MURO,1,1,0,117.61,90.0,-15.06,,776.2,1591.3,,,-36.2,37.7,151
5.153,SIGUE_MURO,1,1,0,117.61,90.0,-15.06,,776.2,1591.3,,,-36.2,37.7,151
5.178,SIGUE_MURO,1,1,0,121.76,90.0,-19.21,,776.2,1591.3,,,-46.1,35.7,151
5.203,SIGUE_MURO,1,1,0,121.76,90.0,-19.21,,776.2,1591.3,,,-46.1,35.7,151
5.23,SIGUE_MURO,1,1,0,123.8,90.0,-4.25,1001.8,773.8,1865.2,,1772.6,-35.6,37.8,149
5.254,SIGUE_MURO,1,1,0,123.8,90.0,-4.25,1001.8,772.5,2015.9,,1772.6,-25.1,39.9,149
5.279,SIGUE_MURO,1,1,0,125.13,90.0,-5.58,1001.8,771.7,2098.7,,1772.6,-14.5,42.1,149
5.304,SIGUE_MURO,1,1,0,125.13,90.0,-5.58,1001.8,771.3,2144.3,,1772.6,-13.4,42.3,149
5.331,SIGUE_MURO,1,1,0,125.43,90.0,-5.88,1001.8,771.1,2169.4,,1772.6,-14.1,42.1,149
5.354,SIGUE_MURO,1,1,0,125.43,90.0,-5.88,1001.8,771.0,2183.2,,1772.6,-14.1,42.1,149
5.379,SIGUE_MURO,1,1,0,125.43,90.0,-5.88,1001.8,770.9,2190.7,,1772.6,-14.1,42.1,149
5.404,SIGUE_MURO,1,1,0,125.15,90.0,-5.6,1001.8,770.9,2194.9,,1772.6,-13.4,42.3,149
5.43,SIGUE_MURO,1,1,0,125.15,90.0,-5.6,1084.4,,2197.2,,,-13.4,42.3,163
5.454,SIGUE_MURO,1,1,0,124.02,90.0,-4.47,1129.9,,2198.5,,,-10.7,42.8,163
5.479,SIGUE_MURO,1,1,0,124.02,90.0,-4.47,1154.8,,2199.2,,,-10.7,42.8,163
5.504,SIGUE_MURO,1,1,0,123.73,90.0,-4.18,1168.6,,2199.5,,,-10.0,43.0,163
5.529,SIGUE_MURO,1,1,0,123.73,90.0,-4.18,1176.2,,2199.7,,,-10.0,43.0,163
5.555,SIGUE_MURO,1,1,0,123.78,90.0,-4.23,1180.3,,2199.9,,,-10.2,42.9,163
5.579,SIGUE_MURO,1,1,0,123.78,90.0,-4.23,1182.6,,2199.9,,,-10.2,42.9,163
5.604,SIGUE_MURO,1,1,0,123.91,90.0,-4.36,1183.9,,2200.0,,,-10.5,42.9,163
5.629,SIGUE_MURO,1,1,0,123.91,90.0,-30.36,,,2200.0,,,-21.0,40.7,160
5.654,SIGUE_MURO,1,1,0,123.91,90.0,-30.36,,,2200.0,,,-31.5,38.6,160
5.679,SIGUE_MURO,1,1,0,123.94,90.0,-30.39,,,2200.0,,,-42.0,36.5,160
5.704,SIGUE_MURO,1,1,0,123.94,90.0,-30.39,,,2200.0,,,-52.6,34.4,160
5.729,SIGUE_MURO,1,1,0,124.04,90.0,-30.49,,,2200.0,,,-63.1,32.2,160
5.755,SIGUE_MURO,1,1,0,124.04,90.0,-30.49,,,2200.0,,,-73.2,30.2,160
5.779,SIGUE_MURO,1,1,0,124.48,90.0,-30.93,,,2200.0,,,-74.2,30.0,160
5.804,SIGUE_MURO,1,1,0,124.48,90.0,-30.93,,,2200.0,,,-74.2,30.0,160
5.829,SIGUE_MURO,1,1,0,124.66,90.0,-5.11,933.3,,2200.0,,,-63.7,32.1,162
5.854,SIGUE_MURO,1,1,0,124.66,90.0,-5.11,933.3,,2200.0,,,-53.2,34.2,162
5.879,SIGUE_MURO,1,1,0,124.41,90.0,-4.86,933.3,,2200.0,,,-42.7,36.4,162
5.904,SIGUE_MURO,1,1,0,124.41,90.0,-4.86,933.3,,2200.0,,,-32.1,38.5,162
5.929,SIGUE_MURO,1,1,0,124.41,90.0,-4.86,933.3,,2200.0,,,-21.6,40.6,162
5.954,SIGUE_MURO,1,1,0,122.73,90.0,-3.18,933.3,,2200.0,,,-11.1,42.8,162
5.979,SIGUE_MURO,1,1,0,122.73,90.0,-3.18,933.3,,2200.0,,,-7.6,43.5,162
6.005,SIGUE_MURO,1,1,0,121.12,90.0,-1.57,933.3,,2200.0,,,-3.8,44.2,162
6.031,SIGUE_MURO,1,1,0,121.12,90.0,-27.57,,449.0,2200.0,,,-14.3,42.1,159
6.056,SIGUE_MURO,1,1,0,117.39,90.0,-23.84,,449.0,2200.0,,,-24.8,40.0,159
6.083,SIGUE_MURO,1,1,0,117.39,90.0,-23.84,,449.0,2200.0,,,-35.4,37.8,159
6.106,SIGUE_MURO,1,1,0,115.87,90.0,-22.32,,449.0,2200.0,,,-45.9,35.7,159
6.131,SIGUE_MURO,1,1,0,115.87,90.0,-22.32,,449.0,2200.0,,,-53.6,34.2,159
