t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
0.024,SIGUE_MURO,0,0,0,-655.38,0.0,-42.98,,,1871.4,,847.0,-10.5,42.9,173
0.041,SIGUE_MURO,0,0,0,-655.38,0.0,-42.98,,,1871.4,,847.0,-21.1,40.7,173
0.066,SIGUE_MURO,0,0,0,-655.38,0.0,-42.98,,,1871.4,,847.0,-31.6,38.6,173
0.099,SIGUE_MURO,0,0,0,-655.38,0.0,-43.81,,,1872.5,,825.6,-42.1,36.5,174
0.116,SIGUE_MURO,0,0,0,-655.38,0.0,-44.27,,,1873.2,,825.6,-52.6,34.3,174
0.15,SIGUE_MURO,0,0,0,-655.38,0.0,-43.93,,,1872.4,,841.3,-63.2,32.2,172
0.166,SIGUE_MURO,0,0,0,-655.38,0.0,-43.74,,,1872.0,,841.3,-73.7,30.1,172
0.199,SIGUE_MURO,0,0,0,-655.38,0.0,-43.89,,,1872.8,,834.9,-84.2,27.9,174
0.216,SIGUE_MURO,0,0,0,-655.38,0.0,-43.98,,,1873.3,,834.9,-94.7,25.8,174
0.25,SIGUE_MURO,0,0,0,-655.38,0.0,-44.35,,,1871.5,,824.2,-100.0,24.8,175
0.267,SIGUE_MURO,0,0,0,-655.38,0.0,-44.56,,,1870.5,,824.2,-100.0,24.8,175
0.292,SIGUE_MURO,0,0,0,-655.38,0.0,-44.67,,,1870.0,,824.2,-100.0,24.8,175
0.325,SIGUE_MURO,0,0,0,-655.38,0.0,-43.97,,,1871.7,,845.4,-100.0,24.8,175
0.342,SIGUE_MURO,0,0,0,-655.38,0.0,-43.58,,,1872.6,,845.4,-100.0,24.8,175
0.375,SIGUE_MURO,0,0,0,-655.38,0.0,-43.23,,,1873.1,,849.2,-100.0,24.8,174
0.392,SIGUE_MURO,0,0,0,-655.38,0.0,-43.04,,,1873.4,,849.2,-100.0,24.8,174
0.425,SIGUE_MURO,0,0,0,-655.38,0.0,-42.96,,,1873.6,,848.6,-100.0,24.8,174
0.442,SIGUE_MURO,0,0,0,-655.38,0.0,-42.91,,,1873.7,,848.6,-100.0,24.8,174
0.475,SIGUE_MURO,0,0,0,-655.38,0.0,-43.02,,,1873.8,,844.8,-100.0,24.8,174
0.492,SIGUE_MURO,0,0,0,-655.38,0.0,-43.08,,,1873.8,,844.8,-100.0,24.8,174
0.517,SIGUE_MURO,0,0,0,-655.38,0.0,-43.12,,,1873.8,,844.8,-100.0,24.8,174
0.551,SIGUE_MURO,0,0,0,-655.38,0.0,-43.04,,,1872.7,,845.7,-100.0,24.8,173
0.567,SIGUE_MURO,0,0,0,-655.38,0.0,-42.99,,,1872.1,,845.7,-100.0,24.8,173
0.601,SIGUE_MURO,0,0,0,-655.38,0.0,-42.8,,,1872.9,,850.9,-100.0,24.8,174
0.618,SIGUE_MURO,0,0,0,-655.38,0.0,-42.7,,,1873.3,,850.9,-100.0,24.8,174
0.651,SIGUE_MURO,0,0,0,-655.38,0.0,-42.91,,,1873.6,,844.5,-100.0,24.8,173
0.668,SIGUE_MURO,0,0,0,-655.38,0.0,-43.02,,,1873.7,,844.5,-100.0,24.8,173
0.693,SIGUE_MURO,0,0,0,-655.38,0.0,-43.08,,,1873.8,,844.5,-100.0,24.8,173
0.726,SIGUE_MURO,0,0,0,-655.38,0.0,-42.97,,,1872.7,,847.8,-100.0,24.8,173
0.743,SIGUE_MURO,0,0,0,-655.38,0.0,-42.9,,,1872.2,,847.8,-100.0,24.8,173
0.776,SIGUE_MURO,0,0,0,-655.38,0.0,-43.02,,,1871.8,,846.3,-100.0,24.8,174
0.793,SIGUE_MURO,0,0,0,-655.38,0.0,-43.09,,,1871.7,,846.3,-100.0,24.8,174
0.826,SIGUE_MURO,0,0,0,-655.38,0.0,-43.09,,,1872.6,,846.3,-100.0,24.8,173
0.843,SIGUE_MURO,0,0,0,-655.38,0.0,-43.1,,,1873.1,,846.3,-100.0,24.8,173
0.876,SIGUE_MURO,0,0,0,-655.38,0.0,-42.92,,,1872.4,,851.3,-100.0,24.8,175
0.893,SIGUE_MURO,0,0,0,-655.38,0.0,-42.82,,,1872.0,,851.3,-100.0,24.8,175
0.918,SIGUE_MURO,0,0,0,-655.38,0.0,-42.76,,,1871.7,,851.3,-100.0,24.8,175
0.952,SIGUE_MURO,0,0,0,-655.38,0.0,-42.92,,,1872.6,,845.4,-100.0,24.8,173
0.968,SIGUE_MURO,0,0,0,-655.38,0.0,-43.01,,,1873.1,,845.4,-100.0,24.8,173
1.002,SIGUE_MURO,0,0,0,-655.38,0.0,-43.0,,,1873.4,,845.8,-100.0,24.8,174
1.019,SIGUE_MURO,0,0,0,-655.38,0.0,-42.99,,,1873.6,,845.8,-100.0,24.8,174
1.052,SIGUE_MURO,0,0,0,-655.38,0.0,-43.71,,,1873.7,,827.9,-100.0,24.8,174
1.069,SIGUE_MURO,0,0,0,-655.38,0.0,-44.1,,,1873.8,,827.9,-100.0,24.8,174
1.094,SIGUE_MURO,0,0,0,-655.38,0.0,-44.31,,,1873.8,,827.9,-100.0,24.8,174
1.127,SIGUE_MURO,0,0,0,-655.38,0.0,-43.67,,,1873.8,,850.0,-100.0,24.8,174
1.144,SIGUE_MURO,0,0,0,-655.38,0.0,-43.31,,,1873.8,,850.0,-100.0,24.8,174
1.177,SIGUE_MURO,0,0,0,-655.38,0.0,-43.13,,,1873.8,,848.9,-100.0,24.8,174
1.194,SIGUE_MURO,0,0,0,-655.38,0.0,-43.03,,,1873.8,,848.9,-100.0,24.8,174
1.227,SIGUE_MURO,0,0,0,-655.38,0.0,-43.33,,,1873.8,,837.0,-100.0,24.8,174
1.244,SIGUE_MURO,0,0,0,-655.38,0.0,-43.49,,,1873.9,,837.0,-100.0,24.8,174
1.277,SIGUE_MURO,0,0,0,-655.38,0.0,-43.98,,,1873.9,,827.1,-100.0,24.8,174
1.294,SIGUE_MURO,0,0,0,-655.38,0.0,-44.25,,,1873.9,,827.1,-100.0,24.8,174
1.319,SIGUE_MURO,0,0,0,-655.38,0.0,-44.4,,,1873.9,,827.1,-100.0,24.8,174
1.353,RECUPERANDO,0,0,0,-655.38,0.0,-44.4,,,1873.9,,848.9,60.0,-38.0,173
1.369,RECUPERANDO,0,0,0,-655.38,0.0,-44.4,,,1873.9,,848.9,-60.0,-38.0,173
1.403,RECUPERANDO,0,0,0,-655.38,0.0,-44.4,,,1873.8,,836.7,60.0,-38.0,174
1.42,RECUPERANDO,0,0,0,-655.38,0.0,-44.4,,,1873.8,,836.7,-60.0,-38.0,174
