t,state,dir,corners,laps,yaw,target_yaw,head_err,d_inner,d_outer,front,inner_end,corridor,steer,speed,n_pts
0.021,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,10.5,42.9,0
0.046,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,21.0,40.7,0
0.072,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,31.6,38.6,0
0.097,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,42.1,36.5,0
0.122,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,52.6,34.3,0
0.148,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,63.2,32.2,0
0.172,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,73.7,30.1,0
0.197,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,84.2,27.9,0
0.222,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,94.7,25.8,0
0.247,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.273,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.297,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.322,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.347,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.373,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.397,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.422,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.447,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.473,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.497,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.523,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.548,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.573,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.599,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.623,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.649,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.673,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.698,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.723,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.748,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.773,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.799,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.823,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.849,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.877,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.9,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.925,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.949,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.974,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
0.999,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.024,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.049,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.075,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.099,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.124,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.149,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.174,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.199,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.224,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.25,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.275,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.3,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.324,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.35,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.375,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.4,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.425,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.45,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.477,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.501,SIGUE_MURO,0,0,0,-173.96,0.0,173.96,,,9999.0,,,100.0,24.8,0
1.527,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,9999.0,,,89.5,26.9,0
1.551,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,9999.0,,,78.9,29.0,0
1.576,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,9999.0,,,68.4,31.1,0
1.601,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,9999.0,,,57.9,33.3,0
1.626,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,9999.0,,,47.4,35.4,0
1.651,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,9999.0,,,36.8,37.5,0
1.677,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,9999.0,,,26.3,39.7,0
1.701,SIGUE_MURO,0,0,0,0.0,0.0,0.0,,,9999.0,,,15.8,41.8,0
1.726,SIGUE_MURO,0,0,0,0.38,0.0,-0.38,,,9999.0,,,5.3,43.9,0
1.752,SIGUE_MURO,0,0,0,0.38,0.0,-0.38,,,9999.0,,,-0.9,44.8,0
1.776,SIGUE_MURO,0,0,0,1.49,0.0,-1.49,,,9999.0,,,-3.6,44.3,0
1.801,SIGUE_MURO,0,0,0,1.49,0.0,-1.49,,,9999.0,,,-3.6,44.3,0
1.826,SIGUE_MURO,0,0,0,1.49,0.0,-1.49,,,9999.0,,,-3.6,44.3,0
1.851,SIGUE_MURO,0,0,0,2.97,0.0,-2.97,,,9999.0,,,-7.1,43.6,0
1.876,SIGUE_MURO,0,0,0,2.97,0.0,-2.97,,,9999.0,,,-7.1,43.6,0
1.901,SIGUE_MURO,0,0,0,5.93,0.0,-5.93,,,9999.0,,,-14.2,42.1,0
1.926,SIGUE_MURO,0,0,0,5.93,0.0,-5.93,,,9999.0,,,-14.2,42.1,0
1.951,SIGUE_MURO,0,0,0,6.73,0.0,-6.73,,,9999.0,,,-16.2,41.7,0
1.976,SIGUE_MURO,0,0,0,6.73,0.0,-6.73,,,9999.0,,,-16.2,41.7,0
2.001,SIGUE_MURO,0,0,0,6.75,0.0,-6.75,,,9999.0,,,-16.2,41.7,0
2.026,SIGUE_MURO,0,0,0,6.75,0.0,-6.75,,,9999.0,,,-16.2,41.7,0
2.051,SIGUE_MURO,0,0,0,6.61,0.0,-6.61,,,9999.0,,,-15.9,41.8,0
2.079,SIGUE_MURO,0,0,0,6.61,0.0,-6.61,,,6489.4,,,-15.9,41.8,79
2.104,SIGUE_MURO,0,0,0,6.3,0.0,-6.3,,,4559.2,,,-15.1,41.9,79
2.129,SIGUE_MURO,0,0,0,6.3,0.0,-6.3,,,3497.6,,,-15.1,41.9,79
2.154,SIGUE_MURO,0,0,0,6.3,0.0,-6.3,,,2913.7,,,-15.1,41.9,79
2.179,SIGUE_MURO,0,0,0,5.82,0.0,-5.82,,,2592.5,,,-14.0,42.2,79
2.204,SIGUE_MURO,0,0,0,5.82,0.0,-5.82,,,2415.9,,,-14.0,42.2,79
2.229,SIGUE_MURO,0,0,0,4.63,0.0,-4.63,,,2318.7,,,-11.1,42.7,79
2.254,SIGUE_MURO,0,0,0,4.63,0.0,-4.63,,,2265.3,,,-11.1,42.7,79
2.279,SIGUE_MURO,0,0,0,4.05,0.0,-4.05,,,2235.9,,,-9.7,43.0,94
2.304,SIGUE_MURO,0,0,0,4.05,0.0,-4.05,,,2219.8,,,-9.7,43.0,94
2.329,SIGUE_MURO,0,0,0,2.84,0.0,-2.84,,,2210.9,,,-6.8,43.6,94
2.355,SIGUE_MURO,0,0,0,2.84,0.0,-2.84,,,2206.0,,,-6.8,43.6,94
2.379,SIGUE_MURO,0,0,0,2.08,0.0,-2.08,,,2203.3,,,-5.0,44.0,94
2.405,SIGUE_MURO,0,0,0,2.08,0.0,-2.08,,,2201.8,,,-5.0,44.0,94
2.43,SIGUE_MURO,0,0,0,1.51,0.0,-1.51,,,2201.0,,,-3.6,44.3,94
2.455,SIGUE_MURO,0,0,0,1.51,0.0,-1.51,,,2200.5,,,-3.6,44.3,94
